name,team,actual_fpts,projected_fpts,error,position,date
L. Hutson,MTL,11.1,10.167044095117705,-0.9329559048822951,D,2026-02-04
N. Dobson,MTL,11.3,9.476506976590954,-1.8234930234090463,D,2026-02-04
V. Namestnikov,WPG,2.6,4.144741657935511,1.544741657935511,C,2026-02-04
A. Iafallo,WPG,0.0,4.927538911748144,4.927538911748144,W,2026-02-04
G. Vilardi,WPG,7.6,9.413349829652192,1.8133498296521928,C,2026-02-04
G. Nyquist,WPG,0.0,3.756415641195463,3.756415641195463,W,2026-02-04
A. Lowry,WPG,1.3,4.188716538146908,2.888716538146908,C,2026-02-04
J. Toews,WPG,1.3,4.776188249396754,3.4761882493967544,C,2026-02-04
M. Barron,WPG,0.0,5.457347972957255,5.457347972957255,C,2026-02-04
C. Koepke,WPG,1.3,4.074819854096058,2.774819854096058,W,2026-02-04
M. Scheifele,WPG,5.0,11.709613766857958,6.709613766857958,C,2026-02-04
N. Niederreiter,WPG,0.0,4.744615684399093,4.744615684399093,W,2026-02-04
K. Connor,WPG,8.5,13.09515926736592,4.59515926736592,W,2026-02-04
C. Perfetti,WPG,0.0,6.147287114502417,6.147287114502417,C,2026-02-04
D. DeMelo,WPG,0.0,5.287887049644227,5.287887049644227,D,2026-02-04
L. Schenn,WPG,6.9,3.936537243743103,-2.9634627562568974,D,2026-02-04
J. Morrissey,WPG,1.3,9.473230981248973,8.173230981248972,D,2026-02-04
D. Samberg,WPG,6.9,5.184979155471789,-1.7150208445282118,D,2026-02-04
E. Salomonsson,WPG,1.3,3.953708386054178,2.653708386054178,D,2026-02-04
L. Stanley,WPG,1.3,5.804701102843751,4.504701102843751,D,2026-02-04
M. Boldy,MIN,36.5,13.185724831974378,-23.314275168025624,W,2026-02-04
Y. Trenin,MIN,8.5,3.811441555917344,-4.6885584440826555,C,2026-02-04
J. Eriksson Ek,MIN,5.0,10.042326043300571,5.042326043300571,C,2026-02-04
T. Pitlick,MIN,0.0,2.53226932247944,2.53226932247944,C,2026-02-04
D. Yurov,MIN,6.3,4.877243233253823,-1.4227567667461765,W,2026-02-04
M. Zuccarello,MIN,5.0,8.614677563150796,3.6146775631507957,W,2026-02-04
R. Hartman,MIN,2.6,7.387724688806234,4.787724688806234,W,2026-02-04
N. Sturm,MIN,1.3,3.4761611599455464,2.176161159945546,C,2026-02-04
M. Johansson,MIN,1.3,7.050399574257011,5.7503995742570115,W,2026-02-04
V. Tarasenko,MIN,8.5,7.529001079226896,-0.9709989207731038,W,2026-02-04
K. Kaprizov,MIN,6.3,12.975476570479373,6.675476570479373,W,2026-02-04
J. Middleton,MIN,11.9,4.6192176524936315,-7.280782347506369,D,2026-02-04
B. Faber,MIN,5.0,9.68232509531029,4.68232509531029,D,2026-02-04
Z. Bogosian,MIN,5.0,4.13467863914114,-0.8653213608588599,D,2026-02-04
J. Spurgeon,MIN,9.8,5.746181060276125,-4.053818939723875,D,2026-02-04
D. Hunt,MIN,1.3,3.860371180278572,2.5603711802785716,D,2026-02-04
F. Forsberg,NSH,13.5,10.900236202325546,-2.599763797674454,W,2026-02-04
T. Jost,NSH,1.3,3.40026734927834,2.10026734927834,C,2026-02-04
C. Smith,NSH,1.3,4.565756736297645,3.2657567362976447,W,2026-02-04
M. McCarron,NSH,1.3,4.360583297966482,3.060583297966482,C,2026-02-04
R. Schaefer,NSH,0.0,3.685914960802096,3.685914960802096,W,2026-02-04
E. Haula,NSH,8.5,5.925443197696627,-2.5745568023033734,W,2026-02-04
M. Bunting,NSH,1.3,6.756083173699464,5.456083173699464,W,2026-02-04
M. Wood,NSH,0.0,5.33981908641863,5.33981908641863,W,2026-02-04
L. Evangelista,NSH,8.5,8.11234827980408,-0.38765172019592065,W,2026-02-04
J. Marchessault,NSH,11.3,7.007437945161991,-4.29256205483801,W,2026-02-04
R. O'Reilly,NSH,20.6,9.613344650085764,-10.986655349914237,C,2026-02-04
S. Stamkos,NSH,21.5,9.854998618155,-11.645001381845,C,2026-02-04
N. Blankenburg,NSH,1.3,6.55695917867427,5.25695917867427,D,2026-02-04
N. Perbix,NSH,6.3,4.472489709325451,-1.8275102906745486,D,2026-02-04
R. Josi,NSH,14.8,11.602128660998886,-3.1978713390011144,D,2026-02-04
B. Skjei,NSH,8.2,6.098316885295515,-2.1016831147044845,D,2026-02-04
A. Wilsby,NSH,2.6,4.775940744177006,2.1759407441770056,D,2026-02-04
W. Smith,SJS,0.0,10.598555701154623,10.598555701154623,C,2026-02-04
A. Wennberg,SJS,5.0,6.466550429205844,1.466550429205844,C,2026-02-04
B. Goodrow,SJS,1.3,3.0555159718843723,1.7555159718843723,C,2026-02-04
C. Graf,SJS,0.0,6.126324520438288,6.126324520438288,W,2026-02-04
Z. Ostapchuk,SJS,1.3,2.658774643006805,1.3587746430068048,C,2026-02-04
M. Celebrini,SJS,2.6,15.34173136711396,12.74173136711396,C,2026-02-04
W. Eklund,SJS,1.3,8.790102821546009,7.490102821546009,W,2026-02-04
T. Toffoli,SJS,0.0,8.625437467538967,8.625437467538967,C,2026-02-04
M. Misa,SJS,1.3,5.352808632445158,4.052808632445158,C,2026-02-04
A. Gaudette,SJS,0.0,6.011921844245677,6.011921844245677,W,2026-02-04
P. Kurashev,SJS,8.5,5.782863883020599,-2.7171361169794013,C,2026-02-04
J. Klingberg,SJS,11.9,7.725067957886887,-4.174932042113113,D,2026-02-04
V. Desharnais,SJS,6.9,4.000098485681248,-2.8999015143187528,D,2026-02-04
D. Orlov,SJS,1.3,5.408749877454972,4.108749877454972,D,2026-02-04
T. Liljegren,SJS,11.1,4.623550032599464,-6.476449967400535,D,2026-02-04
M. Ferraro,SJS,2.6,5.452155101636572,2.8521551016365723,D,2026-02-04
S. Mukhamadullin,SJS,6.9,5.0974556427017035,-1.8025443572982969,D,2026-02-04
B. Nelson,COL,8.5,10.465460501180402,1.9654605011804023,C,2026-02-04
V. Nichushkin,COL,19.3,8.568144043725914,-10.731855956274087,W,2026-02-04
T. Makar,COL,0.0,12.763838696435796,12.763838696435796,D,2026-02-04
P. Kelly,COL,0.0,5.417166680360322,5.417166680360322,C,2026-02-04
J. Drury,COL,0.0,4.596281388135703,4.596281388135703,C,2026-02-04
R. Colton,COL,0.0,7.147368908725797,7.147368908725797,C,2026-02-04
N. MacKinnon,COL,10.0,17.296823472333074,7.296823472333074,C,2026-02-04
G. Brindley,COL,0.0,4.0097080222152846,4.0097080222152846,C,2026-02-04
A. Lehkonen,COL,17.0,8.986079242691465,-8.013920757308535,W,2026-02-04
Z. Bardakov,COL,0.0,2.598522138654214,2.598522138654214,C,2026-02-04
J. Kiviranta,COL,2.6,3.245371976157559,0.6453719761575587,W,2026-02-04
V. Olofsson,COL,0.0,6.274049026556774,6.274049026556774,W,2026-02-04
D. Toews,COL,0.0,6.427645158097743,6.427645158097743,D,2026-02-04
C. Makar,COL,6.3,12.763838696435796,6.463838696435796,D,2026-02-04
J. Manson,COL,9.8,6.80299938544947,-2.9970006145505304,D,2026-02-04
S. Girard,COL,0.0,4.871883791372518,4.871883791372518,D,2026-02-04
S. Malinski,COL,0.0,7.666461827363941,7.666461827363941,D,2026-02-04
B. Burns,COL,1.3,8.33280635347648,7.03280635347648,D,2026-02-04
A. Copp,DET,0.0,6.0967226166785915,6.0967226166785915,C,2026-02-04
J. van Riemsdyk,DET,5.0,6.711206477998097,1.7112064779980969,W,2026-02-04
M. Appleton,DET,0.0,3.5139559041399853,3.5139559041399853,C,2026-02-04
L. Raymond,DET,0.0,10.294830102453304,10.294830102453304,W,2026-02-04
M. Rasmussen,DET,0.0,4.0917603505905795,4.0917603505905795,C,2026-02-04
J. Compher,DET,0.0,4.44505032631394,4.44505032631394,W,2026-02-04
E. Finnie,DET,0.0,5.331183807401969,5.331183807401969,C,2026-02-04
D. Larkin,DET,8.5,11.172256446609152,2.6722564466091523,C,2026-02-04
E. Soderblom,DET,0.0,2.8059098134553455,2.8059098134553455,W,2026-02-04
P. Kane,DET,0.0,8.710234501071481,8.710234501071481,W,2026-02-04
M. Kasper,DET,0.0,4.561638090325344,4.561638090325344,C,2026-02-04
A. DeBrincat,DET,0.0,12.961029778965903,12.961029778965903,W,2026-02-04
B. Chiarot,DET,0.0,5.519917257587924,5.519917257587924,D,2026-02-04
A. Johansson,DET,1.3,3.8079691009433505,2.5079691009433507,D,2026-02-04
J. Bernard-Docker,DET,0.0,3.5673117930457474,3.5673117930457474,D,2026-02-04
A. Sandin-Pellikka,DET,0.0,5.225024495392608,5.225024495392608,D,2026-02-04
T. Hamonic,DET,1.3,3.773256917710345,2.473256917710345,D,2026-02-04
M. Seider,DET,11.9,9.356746570521768,-2.5432534294782325,D,2026-02-04
N. Schmaltz,UTA,14.8,9.775924817959345,-5.024075182040656,C,2026-02-04
C. Keller,UTA,14.8,9.736586701776728,-5.0634132982232725,W,2026-02-04
D. Guenther,UTA,8.5,10.796894663898964,2.2968946638989642,W,2026-02-04
B. Tanev,UTA,0.0,1.8502748946407568,1.8502748946407568,W,2026-02-04
J. McBain,UTA,0.0,4.557746191074159,4.557746191074159,C,2026-02-04
B. Hayton,UTA,5.0,5.472165671785838,0.472165671785838,C,2026-02-04
L. O'Brien,UTA,0.0,2.3369744409528037,2.3369744409528037,C,2026-02-04
M. Carcone,UTA,1.3,5.767082652501672,4.467082652501672,W,2026-02-04
K. Yamamoto,UTA,0.0,4.868974776840471,4.868974776840471,W,2026-02-04
L. Crouse,UTA,6.3,6.11915045839652,-0.18084954160347966,W,2026-02-04
J. Peterka,UTA,0.0,7.562166727097225,7.562166727097225,W,2026-02-04
K. Stenlund,UTA,0.0,3.194533481164751,3.194533481164751,C,2026-02-04
J. Marino,UTA,0.0,5.40549559670434,5.40549559670434,D,2026-02-04
I. Cole,UTA,9.5,4.6711247606195325,-4.8288752393804675,D,2026-02-04
S. Durzi,UTA,11.1,7.227494328431629,-3.872505671568371,D,2026-02-04
N. DeSimone,UTA,1.3,3.9720824973005255,2.6720824973005257,D,2026-02-04
N. Schmidt,UTA,2.6,5.015385732597849,2.415385732597849,D,2026-02-04
M. Sergachev,UTA,1.3,8.764982627292744,7.464982627292744,D,2026-02-04
R. Fabbri,STL,0.0,4.088498534508371,4.088498534508371,C,2026-02-04
B. Schenn,STL,0.0,5.57832327291959,5.57832327291959,C,2026-02-04
A. Toropchenko,STL,9.8,3.2356632069422204,-6.56433679305778,W,2026-02-04
J. Snuggerud,STL,14.8,7.159630179039514,-7.640369820960487,W,2026-02-04
P. Suter,STL,2.6,5.5910295988866245,2.9910295988866245,C,2026-02-04
J. Kyrou,STL,13.5,9.529778214406534,-3.9702217855934663,W,2026-02-04
N. Walker,STL,0.0,3.847929362546616,3.847929362546616,W,2026-02-04
D. Dvorsky,STL,1.3,4.751298020701197,3.4512980207011967,W,2026-02-04
J. Neighbours,STL,1.3,6.525934729495289,5.22593472949529,W,2026-02-04
O. Sundqvist,STL,0.0,3.8071275725870817,3.8071275725870817,C,2026-02-04
P. Buchnevich,STL,8.5,7.160987227729311,-1.3390127722706886,W,2026-02-04
P. Broberg,STL,6.3,5.829126400055835,-0.47087359994416467,D,2026-02-04
C. Fowler,STL,0.0,5.495633549866349,5.495633549866349,D,2026-02-04
L. Mailloux,STL,0.0,3.5433171781695445,3.5433171781695445,D,2026-02-04
M. Kessel,STL,1.3,3.723522409225044,2.4235224092250442,D,2026-02-04
C. Parayko,STL,2.6,5.702260575052428,3.1022605750524277,D,2026-02-04
J. Faulk,STL,10.0,8.402354420401688,-1.5976455795983124,D,2026-02-04
T. Tucker,STL,5.0,4.846464579402403,-0.1535354205975974,D,2026-02-04
R. Faksa,DAL,2.6,3.3367931507640916,0.7367931507640915,C,2026-02-04
J. Benn,DAL,25.0,5.817538167259663,-19.182461832740337,W,2026-02-04
S. Steel,DAL,0.0,4.709005399735596,4.709005399735596,C,2026-02-04
J. Robertson,DAL,13.5,14.005455543599544,0.5054555435995436,W,2026-02-04
M. Bourque,DAL,9.8,5.585240793106276,-4.214759206893724,C,2026-02-04
R. Hintz,DAL,6.3,9.540811841290942,3.2408118412909426,C,2026-02-04
J. Hryckowian,DAL,0.0,4.192282211654269,4.192282211654269,C,2026-02-04
W. Johnston,DAL,0.0,12.0038612504286,12.0038612504286,C,2026-02-04
A. Erne,DAL,0.0,3.0213677366669103,3.0213677366669103,W,2026-02-04
M. Duchene,DAL,14.8,6.722168126543533,-8.077831873456468,C,2026-02-04
M. Rantanen,DAL,5.0,12.03258599726782,7.0325859972678195,W,2026-02-04
M. Heiskanen,DAL,16.9,9.966052642044644,-6.933947357955354,D,2026-02-04
N. Lundkvist,DAL,2.6,4.920148368391077,2.320148368391077,D,2026-02-04
K. Capobianco,DAL,1.3,3.777377976921791,2.477377976921791,D,2026-02-04
E. Lindell,DAL,14.5,6.164887314517792,-8.335112685482208,D,2026-02-04
I. Lyubushkin,DAL,1.3,4.14103568512969,2.8410356851296905,D,2026-02-04
T. Harley,DAL,5.0,7.934988078304019,2.934988078304019,D,2026-02-04
M. Janmark,EDM,0.0,2.543962565455218,2.543962565455218,C,2026-02-04
Z. Hyman,EDM,0.0,12.119767273759487,12.119767273759487,W,2026-02-04
C. Lazar,EDM,0.0,2.651552773597891,2.651552773597891,C,2026-02-04
M. Savoie,EDM,1.3,4.74646990343944,3.44646990343944,C,2026-02-04
J. Roslovic,EDM,0.0,7.7706678869515695,7.7706678869515695,C,2026-02-04
L. Draisaitl,EDM,17.0,13.085467664482714,-3.9145323355172863,C,2026-02-04
K. Kapanen,EDM,8.5,7.273538227863432,-1.2264617721365676,W,2026-02-04
A. Mangiapane,EDM,0.0,3.604706871201211,3.604706871201211,W,2026-02-04
V. Podkolzin,EDM,5.0,5.595359375215932,0.5953593752159323,W,2026-02-04
R. Nugent-Hopkins,EDM,5.0,8.6701955721003,3.6701955721002992,C,2026-02-04
C. McDavid,EDM,5.0,15.733066818181657,10.733066818181657,C,2026-02-04
E. Bouchard,EDM,20.6,12.845727936920383,-7.754272063079618,D,2026-02-04
M. Ekholm,EDM,2.6,7.630518988394005,5.030518988394006,D,2026-02-04
D. Nurse,EDM,6.9,7.895549420680967,0.995549420680967,D,2026-02-04
T. Emberson,EDM,1.3,4.202741975143355,2.902741975143355,D,2026-02-04
J. Walman,EDM,2.6,8.573124154863253,5.973124154863253,D,2026-02-04
J. Huberdeau,CGY,8.5,6.105033879100866,-2.3949661208991344,W,2026-02-04
M. Backlund,CGY,0.0,8.391642147466872,8.391642147466872,C,2026-02-04
M. Frost,CGY,0.0,6.492032293300545,6.492032293300545,C,2026-02-04
Y. Sharangovich,CGY,0.0,6.4740426426484605,6.4740426426484605,C,2026-02-04
M. Coronato,CGY,0.0,8.08326762197268,8.08326762197268,W,2026-02-04
A. Klapka,CGY,0.0,3.5235751007763247,3.5235751007763247,W,2026-02-04
C. Zary,CGY,8.5,5.252289089236359,-3.247710910763641,C,2026-02-04
R. Lomberg,CGY,8.5,2.8781559624682886,-5.621844037531711,W,2026-02-04
M. Pospisil,CGY,0.0,2.3421370843952376,2.3421370843952376,C,2026-02-04
J. Farabee,CGY,0.0,6.367407527529706,6.367407527529706,W,2026-02-04
N. Kadri,CGY,10.0,9.153084792153802,-0.8469152078461981,C,2026-02-04
M. Gridin,CGY,14.8,5.7405778189016665,-9.059422181098334,W,2026-02-04
K. Bahl,CGY,6.9,4.778308276389852,-2.121691723610148,D,2026-02-04
Z. Parekh,CGY,0.0,3.714538980431272,3.714538980431272,D,2026-02-04
Y. Kuznetsov,CGY,8.2,5.369125383276313,-2.830874616723686,D,2026-02-04
J. Hanley,CGY,1.3,3.5797419659067105,2.2797419659067106,D,2026-02-04
M. Weegar,CGY,12.6,7.960942275760428,-4.639057724239572,D,2026-02-04
D. O'Connor,VAN,0.0,5.403270077672778,5.403270077672778,W,2026-02-04
E. Pettersson,VAN,0.0,8.450019143770925,8.450019143770925,C,2026-02-04
T. Blueger,VAN,10.0,9.085205734984152,-0.914794265015848,C,2026-02-04
A. Raty,VAN,1.3,3.590258997346969,2.290258997346969,C,2026-02-04
M. Sasson,VAN,0.0,3.999272403437626,3.999272403437626,C,2026-02-04
D. Kampf,VAN,1.3,3.3169339964651408,2.0169339964651405,C,2026-02-04
J. DeBrusk,VAN,0.0,8.4873655003111,8.4873655003111,W,2026-02-04
E. Kane,VAN,1.3,7.324755820872679,6.024755820872679,W,2026-02-04
L. Karlsson,VAN,0.0,5.901614267102174,5.901614267102174,C,2026-02-04
T. Willander,VAN,0.0,5.290732778108089,5.290732778108089,D,2026-02-04
P. Joseph,VAN,8.5,3.8019822692313583,-4.698017730768642,D,2026-02-04
F. Hronek,VAN,1.3,7.389230785962456,6.089230785962457,D,2026-02-04
E. Pettersson,VAN,15.4,8.450019143770925,-6.949980856229075,C,2026-02-04
M. Pettersson,VAN,0.0,8.450019143770925,8.450019143770925,C,2026-02-04
T. Myers,VAN,1.3,4.905676974625682,3.6056769746256823,D,2026-02-04
J. Eichel,VGK,13.5,13.596739704453556,0.09673970445355629,C,2026-02-04
P. Dorofeyev,VGK,8.5,10.037041628262044,1.5370416282620436,W,2026-02-04
R. Smith,VGK,0.0,4.331040556329275,4.331040556329275,W,2026-02-04
C. Reinhardt,VGK,8.5,2.4466626207320186,-6.053337379267981,W,2026-02-04
A. Holtz,VGK,8.5,3.76822989540635,-4.73177010459365,W,2026-02-04
B. Bowman,VGK,5.0,5.5849763464579025,0.5849763464579025,W,2026-02-04
T. Hertl,VGK,6.9,10.670353264841602,3.770353264841601,C,2026-02-04
I. Barbashev,VGK,8.5,7.156625952045152,-1.343374047954848,W,2026-02-04
K. Kolesar,VGK,5.0,3.559036562291939,-1.440963437708061,W,2026-02-04
M. Stone,VGK,10.0,13.084643152735095,3.0846431527350955,W,2026-02-04
M. Marner,VGK,5.0,9.716972155667078,4.716972155667078,W,2026-02-04
J. Lauzon,VGK,7.6,4.649922465271323,-2.9500775347286767,D,2026-02-04
K. Korczak,VGK,0.0,4.69717212191921,4.69717212191921,D,2026-02-04
N. Hanifin,VGK,0.0,7.894426345671606,7.894426345671606,D,2026-02-04
B. Hutton,VGK,1.3,5.8912074980586455,4.591207498058646,D,2026-02-04
S. Theodore,VGK,6.3,8.973791412712261,2.6737914127122613,D,2026-02-04
J. Eberle,SEA,1.3,8.844765957894705,7.544765957894705,W,2026-02-04
C. Stephenson,SEA,11.3,6.622957133570218,-4.677042866429782,C,2026-02-04
M. Beniers,SEA,2.6,7.833757453011799,5.233757453011799,C,2026-02-04
T. Kartye,SEA,0.0,2.971628867897722,2.971628867897722,W,2026-02-04
J. McCann,SEA,6.3,10.932861457587872,4.632861457587873,W,2026-02-04
E. Tolvanen,SEA,0.0,7.036959802566076,7.036959802566076,W,2026-02-04
R. Winterton,SEA,5.0,3.790862103824018,-1.209137896175982,C,2026-02-04
S. Wright,SEA,17.0,5.357203697382124,-11.642796302617876,C,2026-02-04
J. Melanson,SEA,0.0,2.9700227294588504,2.9700227294588504,W,2026-02-04
K. Kakko,SEA,6.3,5.601143866224504,-0.6988561337754957,W,2026-02-04
F. Gaudreau,SEA,11.3,4.336505467550442,-6.963494532449559,C,2026-02-04
A. Larsson,SEA,18.0,5.545059884326964,-12.454940115673036,D,2026-02-04
J. Oleksiak,SEA,0.0,4.621384659500628,4.621384659500628,D,2026-02-04
V. Dunn,SEA,8.5,8.82899904405899,0.3289990440589907,D,2026-02-04
R. Evans,SEA,2.6,4.92756216121053,2.32756216121053,D,2026-02-04
R. Lindgren,SEA,2.6,4.195214508432013,1.5952145084320128,D,2026-02-04
B. Montour,SEA,0.0,9.701969890471393,9.701969890471393,D,2026-02-04
A. Kempe,LAK,5.0,10.497908088427383,5.497908088427383,W,2026-02-04
C. Perry,LAK,0.0,7.276411919550589,7.276411919550589,W,2026-02-04
A. Kopitar,LAK,1.3,5.839143909119831,4.539143909119831,C,2026-02-04
T. Moore,LAK,2.6,5.707252104615951,3.107252104615951,W,2026-02-04
A. Laferriere,LAK,2.6,7.655407549538512,5.055407549538511,W,2026-02-04
K. Fiala,LAK,11.3,9.373941690802232,-1.926058309197769,W,2026-02-04
J. Malott,LAK,2.6,3.2696825144887436,0.6696825144887435,W,2026-02-04
J. Armia,LAK,0.0,5.261721614642765,5.261721614642765,W,2026-02-04
T. Ward,LAK,0.0,3.779404853110466,3.779404853110466,W,2026-02-04
Q. Byfield,LAK,1.3,7.782512842151864,6.4825128421518645,W,2026-02-04
S. Helenius,LAK,0.0,2.812985447263521,2.812985447263521,C,2026-02-04
A. Kuzmenko,LAK,17.0,5.28159285179743,-11.71840714820257,W,2026-02-04
B. Dumoulin,LAK,0.0,4.684676891557061,4.684676891557061,D,2026-02-04
C. Ceci,LAK,2.6,4.111904358623436,1.5119043586234358,D,2026-02-04
J. Edmundson,LAK,6.9,5.669111802973889,-1.2308881970261112,D,2026-02-04
D. Doughty,LAK,1.3,6.034175237294203,4.734175237294203,D,2026-02-04
J. Moverare,LAK,0.0,2.4717762952749287,2.4717762952749287,D,2026-02-04
B. Clarke,LAK,5.0,8.283836809870076,3.283836809870076,D,2026-02-04
A. Hill,VGK,8.1,6.707729053740456,-1.3922709462595435,G,2026-01-23
A. Stolarz,TOR,0.0,10.521210255039112,10.521210255039112,G,2026-01-23
A. Vasilevskiy,TBL,15.1,14.900869068369945,-0.19913093163005513,G,2026-01-23
A. Soderblom,CHI,19.5,8.498766410264002,-11.001233589735998,G,2026-01-23
J. Binnington,STL,0.6999999999999993,7.58919314878424,6.889193148784241,G,2026-01-23
J. Oettinger,DAL,13.0,13.623842881400634,0.623842881400634,G,2026-01-23
S. Ersson,PHI,17.9,6.404953846390506,-11.495046153609493,G,2026-01-23
M. Blackwood,COL,-11.9,17.32919691463595,29.22919691463595,G,2026-01-23
L. Thompson,WSH,20.0,14.061349680100935,-5.9386503198990646,G,2026-01-23
D. Cooley,CGY,20.5,16.854585441413313,-3.645414558586687,G,2026-01-23
J. Markstrom,NJD,6.699999999999999,10.522280262568254,3.8222802625682544,G,2026-01-23
K. Lankinen,VAN,-4.200000000000001,11.20705930780932,15.407059307809321,G,2026-01-23
A. Nedeljkovic,SJS,22.099999999999998,14.092368485096976,-8.007631514903021,G,2026-01-23
L. Dostal,ANA,13.0,12.135659049210515,-0.8643409507894848,G,2026-01-23
P. Grubauer,SEA,8.399999999999999,17.544782484033696,9.144782484033698,G,2026-01-23
K. Vejmelka,UTA,11.899999999999999,13.146084935271205,1.246084935271206,G,2026-01-26
A. Vasilevskiy,TBL,29.599999999999998,15.96028962402271,-13.639710375977288,G,2026-01-26
J. Korpisalo,BOS,4.799999999999997,13.832586182162098,9.0325861821621,G,2026-01-26
J. Quick,NYR,10.2,9.638801876319809,-0.5611981236801906,G,2026-01-26
I. Sorokin,NYI,24.7,15.559236039287342,-9.140763960712658,G,2026-01-26
S. Ersson,PHI,-0.7000000000000011,7.841338935223542,8.541338935223543,G,2026-01-26
V. Husso,ANA,0.0,12.080953677544516,12.080953677544516,G,2026-01-26
S. Martin,NYR,4.199999999999999,7.376968364701972,3.176968364701973,G,2026-01-28
D. Rittich,NYI,8.799999999999999,13.00435465365868,4.204354653658681,G,2026-01-28
D. Vladar,PHI,4.199999999999999,12.788426222861736,8.588426222861736,G,2026-01-28
E. Merzlikins,CBJ,12.299999999999997,9.146668643868225,-3.1533313561317726,G,2026-01-28
M. Blackwood,COL,2.0999999999999996,15.607569092337032,13.507569092337032,G,2026-01-28
J. Reimer,OTT,10.2,6.231798642781866,-3.968201357218133,G,2026-01-28
S. Ersson,PHI,-7.0,5.759772345328452,12.759772345328452,G,2026-01-29
J. Swayman,BOS,18.599999999999998,14.386883968672848,-4.21311603132715,G,2026-01-29
D. Kuemper,LAK,9.099999999999998,11.330046788534066,2.230046788534068,G,2026-01-29
A. Lyon,BUF,31.4,15.698092981243134,-15.701907018756865,G,2026-01-29
S. Wedgewood,COL,-9.8,15.330864620750816,25.130864620750817,G,2026-01-29
J. Dobes,MTL,13.7,10.390374806780954,-3.309625193219045,G,2026-01-29
C. Hellebuyck,WPG,12.599999999999998,11.970715422236214,-0.6292845777637837,G,2026-01-29
A. Vasilevskiy,TBL,18.599999999999998,16.51030650985028,-2.089693490149717,G,2026-01-29
J. Annunen,NSH,13.899999999999999,8.411777376394722,-5.488222623605276,G,2026-01-29
J. Markstrom,NJD,17.9,8.677936169246466,-9.222063830753532,G,2026-01-29
I. Sorokin,NYI,16.5,16.050097675911477,-0.44990232408852293,G,2026-01-29
J. Quick,NYR,6.299999999999999,7.958269168196648,1.6582691681966493,G,2026-01-29
A. Soderblom,CHI,9.299999999999997,7.587079253721091,-1.7129207462789058,G,2026-01-29
A. Silovs,PIT,11.6,9.588516122305832,-2.011483877694168,G,2026-01-29
K. Vejmelka,UTA,2.099999999999998,12.54808148570546,10.448081485705462,G,2026-01-29
B. Bussi,CAR,6.699999999999999,14.63897340553716,7.93897340553716,G,2026-01-29
C. Lindgren,WSH,8.1,9.287787836394337,1.187787836394337,G,2026-01-29
J. Gibson,DET,5.5,14.174860650067645,8.674860650067645,G,2026-01-29
D. Tarasov,FLA,0.6999999999999993,14.250615476354511,13.550615476354512,G,2026-01-29
J. Hofer,STL,3.1999999999999993,13.176003834996443,9.976003834996444,G,2026-01-29
D. Cooley,CGY,3.5,13.918825636646044,10.418825636646044,G,2026-01-29
F. Gustavsson,MIN,22.799999999999997,14.655809906715598,-8.144190093284399,G,2026-01-29
Y. Askarov,SJS,7.599999999999998,9.735200505345444,2.1352005053454466,G,2026-01-29
C. Ingram,EDM,8.1,11.196665319487025,3.096665319487025,G,2026-01-29
L. Dostal,ANA,13.299999999999997,10.501705768904335,-2.798294231095662,G,2026-01-29
K. Lankinen,VAN,0.7,8.097207769659796,7.397207769659796,G,2026-01-29
J. Oettinger,DAL,3.8999999999999986,12.814866310272391,8.914866310272393,G,2026-01-29
A. Hill,VGK,4.099999999999998,4.904582687241448,0.8045826872414503,G,2026-01-29
A. Stolarz,TOR,-2.1000000000000014,8.200692924523985,10.300692924523986,G,2026-01-29
J. Daccord,SEA,19.299999999999997,12.491527782841676,-6.808472217158322,G,2026-01-29
E. Merzlikins,CBJ,14.399999999999999,8.086155632520692,-6.313844367479307,G,2026-01-30
S. Knight,CHI,4.899999999999999,12.375866729266612,7.475866729266613,G,2026-01-30
J. Dobes,MTL,27.2,9.120767940989875,-18.079232059010124,G,2026-01-31
A. Lyon,BUF,8.399999999999999,14.183026216893827,5.783026216893829,G,2026-01-31
L. Ullmark,OTT,20.7,7.48576747171752,-13.21423252828248,G,2026-01-31
J. Saros,NSH,14.399999999999999,8.986951426892565,-5.413048573107433,G,2026-01-31
I. Sorokin,NYI,15.599999999999998,14.63521930006235,-0.9647806999376485,G,2026-01-31
J. Greaves,CBJ,16.5,13.005265657993672,-3.4947343420063284,G,2026-01-31
J. Binnington,STL,-1.4000000000000004,5.548199449059593,6.948199449059594,G,2026-01-31
J. Woll,TOR,18.599999999999998,12.551332563382385,-6.048667436617613,G,2026-01-31
C. DeSmith,DAL,7.399999999999999,12.750170707417382,5.350170707417384,G,2026-01-31
K. Vejmelka,UTA,9.799999999999997,11.286175933276898,1.4861759332769005,G,2026-01-31
A. Schmid,VGK,2.799999999999999,9.831040631661754,7.031040631661755,G,2026-01-31
A. Forsberg,LAK,13.2,11.680344162723308,-1.5196558372766908,G,2026-02-01
B. Bussi,CAR,6.699999999999999,11.897053500686935,5.197053500686936,G,2026-02-01
J. Swayman,BOS,16.2,11.83478398785234,-4.365216012147659,G,2026-02-01
A. Vasilevskiy,TBL,8.799999999999997,13.090216874050803,4.290216874050806,G,2026-02-01
A. Hill,VGK,2.799999999999999,3.9727065069443537,1.1727065069443547,G,2026-02-01
