player_id,player_name,position,team,opponent,game_date,expected_fpts,median_fpts,std_fpts,floor_fpts,ceiling_fpts,p_above_10,p_above_15,p_above_20,p_above_25,p_hat_trick,p_3plus_points,p_5plus_sog,p_3plus_blocks,exp_goals,exp_assists,exp_shots,exp_blocks,n_historical_games,actual_fpts,error
8484762,B. Sennecke,R,ANA,BOS,2025-11-19,7.785320000000001,5.0,8.615037579581415,0.0,18.5,0.2916,0.1438,0.0834,0.054,0.0198,0.0608,0.0984,0.03,0.2922,0.3444,1.8134,0.3764,19,8.5,0.7146799999999986
8484798,Z. Buium,D,MIN,CAR,2025-11-19,5.88626,4.3,6.437432812262975,0.0,13.4,0.1902,0.0808,0.0398,0.0202,0.004,0.0326,0.0478,0.0986,0.1198,0.3152,1.2896,0.8472,20,0.0,5.88626
8484821,S. Morton,C,CGY,BUF,2025-11-19,6.21116,4.1,7.351220813878468,0.0,14.8,0.215,0.0974,0.0508,0.0306,0.0088,0.0398,0.0712,0.0474,0.1802,0.2898,1.5352,0.5102,1,2.8,3.4111599999999997
8485493,D. Tomasek,R,EDM,WSH,2025-11-19,5.4678,3.0,7.1129307011948315,0.0,13.0,0.1778,0.0758,0.0406,0.0222,0.0116,0.0336,0.0698,0.0316,0.1474,0.2352,1.5542,0.362,14,11.5,6.0322
8473994,J. Benn,L,DAL,EDM,2025-11-25,6.5151,4.5,7.702692905081962,0.0,16.0,0.229,0.1056,0.0548,0.0322,0.0128,0.0422,0.0872,0.0312,0.2004,0.298,1.6988,0.377,3,19.8,13.2849
8474641,A. Henrique,C,EDM,DAL,2025-11-25,6.1085,4.3,6.900388231831598,0.0,13.0,0.1874,0.0728,0.0376,0.0226,0.0082,0.0276,0.077,0.1438,0.0976,0.2184,1.5368,1.195,24,6.6,0.4914999999999994
8475218,M. Ekholm,D,EDM,DAL,2025-11-25,8.058760000000001,6.4,7.072626051361686,1.3,16.3,0.2906,0.1202,0.0572,0.0278,0.0054,0.0308,0.096,0.2866,0.0762,0.3204,1.8958,1.9032,24,2.5,5.558760000000001
8475755,A. Petrovic,D,DAL,EDM,2025-11-25,5.58652,4.1,6.523681038309583,0.0,12.1,0.1538,0.057,0.0294,0.0168,0.0058,0.0242,0.0418,0.1808,0.0742,0.2176,1.1894,1.3624,20,13.2,7.613479999999999
8475786,Z. Hyman,L,EDM,DAL,2025-11-25,6.516939999999999,4.5,7.303728570832845,0.0,14.910000000000037,0.2298,0.1,0.0534,0.0266,0.0108,0.0398,0.1014,0.0348,0.1586,0.3116,1.8618,0.4078,5,1.5,5.016939999999999
8475794,T. Seguin,C,DAL,EDM,2025-11-25,6.70592,4.1,8.403055929458045,0.0,17.0,0.2502,0.1204,0.0656,0.0406,0.018,0.05,0.0608,0.0294,0.3032,0.2698,1.3828,0.3164,22,9.5,2.79408
8476278,C. Blackwell,C,DAL,EDM,2025-11-25,4.15318,1.5,6.900021296170034,0.0,10.510000000000037,0.1204,0.0614,0.0342,0.023,0.0118,0.0312,0.0358,0.042,0.1268,0.1962,0.8618,0.4576,22,10.3,6.146820000000001
8476889,R. Faksa,C,DAL,EDM,2025-11-25,5.06128,2.6,7.423854575730858,0.0,12.3,0.1548,0.0772,0.0394,0.0262,0.01,0.0418,0.0374,0.0614,0.115,0.3378,0.8502,0.6656,21,13.3,8.23872
8476902,E. Lindell,D,DAL,EDM,2025-11-25,6.45622,4.9,6.124698303720764,1.3,13.410000000000037,0.2038,0.0736,0.0348,0.0194,0.0032,0.0254,0.0432,0.2814,0.0824,0.25,1.1266,1.8504,22,2.8,3.6562200000000002
8476967,B. Kulak,D,EDM,DAL,2025-11-25,6.3284,3.0,12.176967990431773,0.0,12.8,0.1614,0.0786,0.0492,0.0356,0.0276,0.0378,0.0438,0.1454,0.257,0.1076,1.1512,1.149,24,1.8,4.5284
8477406,M. Janmark,C,EDM,DAL,2025-11-25,5.1066,3.0,7.04140443661632,0.0,12.110000000000037,0.1594,0.0706,0.0396,0.024,0.011,0.035,0.0574,0.0404,0.1184,0.2844,1.2738,0.409,8,8.0,2.8933999999999997
8477498,D. Nurse,D,EDM,DAL,2025-11-25,9.3178,7.7,7.510112593030813,2.6,18.0,0.3686,0.1582,0.0724,0.0344,0.0082,0.0294,0.1096,0.364,0.1932,0.2128,2.0746,2.241,24,6.1,3.2178000000000004
8477934,L. Draisaitl,C,EDM,DAL,2025-11-25,11.544080000000001,9.5,10.475930934938432,1.5,25.0,0.4776,0.272,0.1626,0.1022,0.0344,0.1156,0.1516,0.037,0.5074,0.5204,2.3392,0.3706,24,8.3,3.2440800000000003
8478233,A. Mangiapane,L,EDM,DAL,2025-11-25,4.9492199999999995,2.8,6.724158786911564,0.0,12.2,0.157,0.0696,0.0338,0.021,0.0112,0.029,0.0504,0.0362,0.1664,0.1892,1.2,0.4474,24,0.5,4.4492199999999995
8478402,C. McDavid,C,EDM,DAL,2025-11-25,12.41426,10.0,10.570352059056502,1.5,26.410000000000036,0.517,0.3076,0.1914,0.1166,0.024,0.1468,0.1982,0.0258,0.3606,0.8266,2.7298,0.2962,24,6.0,6.4142600000000005
8478449,R. Hintz,C,DAL,EDM,2025-11-25,9.68896,7.3,9.345289621964639,1.3,21.5,0.3826,0.2024,0.1232,0.0704,0.018,0.0868,0.1582,0.0358,0.265,0.5484,2.4222,0.4252,17,13.1,3.41104
8478458,J. Roslovic,C,EDM,DAL,2025-11-25,8.758920000000002,6.1,8.972618816911817,0.0,19.8,0.349,0.174,0.0988,0.0566,0.0212,0.0656,0.1172,0.0306,0.3598,0.3558,2.0594,0.3264,22,13.8,5.041079999999999
8478476,K. Capobianco,D,DAL,EDM,2025-11-25,4.77846,2.8,6.361903962525684,0.0,11.1,0.1304,0.051,0.0262,0.016,0.007,0.024,0.0314,0.1266,0.0774,0.211,0.9792,1.0352,7,0.8,3.97846
8479351,S. Steel,C,DAL,EDM,2025-11-25,4.935919999999999,2.8,7.328557685766006,0.0,11.5,0.1466,0.0668,0.0392,0.0262,0.012,0.0352,0.0464,0.0404,0.1282,0.249,1.182,0.4614,22,18.3,13.364080000000001
8479365,T. Frederic,C,EDM,DAL,2025-11-25,4.9294,1.5,8.601114325481321,0.0,11.5,0.1424,0.0726,0.0482,0.0324,0.0106,0.0454,0.0526,0.0352,0.1118,0.2776,1.2102,0.4,24,1.3,3.6294000000000004
8479414,N. Bastian,R,DAL,EDM,2025-11-25,4.51246,1.5,6.5527407051095805,0.0,11.5,0.1404,0.0628,0.0326,0.0202,0.0062,0.0276,0.0474,0.0318,0.1394,0.1726,1.1914,0.3822,15,22.0,17.48754
8480027,J. Robertson,L,DAL,EDM,2025-11-25,14.087660000000001,11.5,10.665860383691511,3.0,28.0,0.5928,0.3706,0.2292,0.1382,0.0312,0.12,0.3188,0.0376,0.4934,0.5764,3.727,0.4702,22,27.0,12.912339999999999
8480036,M. Heiskanen,D,DAL,EDM,2025-11-25,9.83992,7.9,7.868112505143784,1.5,19.5,0.401,0.1888,0.096,0.0508,0.005,0.0678,0.1016,0.239,0.1218,0.6198,2.0172,1.6314,22,8.5,1.3399199999999993
8480803,E. Bouchard,D,EDM,DAL,2025-11-25,10.097719999999999,8.5,8.07547638233188,1.5,20.8,0.4116,0.201,0.1084,0.0548,0.0044,0.0736,0.1504,0.1754,0.116,0.6366,2.4488,1.3044,24,12.3,2.202280000000002
8480831,A. Regula,D,EDM,DAL,2025-11-25,4.842459999999999,2.8,5.952243203062187,0.0,11.3,0.132,0.0496,0.0222,0.0138,0.0056,0.021,0.0364,0.1462,0.0764,0.1766,1.0514,1.1312,10,0.5,4.342459999999999
8480834,T. Emberson,D,EDM,DAL,2025-11-25,5.2220200000000006,3.0,5.743636576211974,0.0,11.5,0.1426,0.0592,0.0242,0.013,0.0042,0.0196,0.0322,0.2182,0.0656,0.1622,0.9856,1.5794,19,5.5,0.27797999999999945
8480840,O. Bäck,C,DAL,EDM,2025-11-25,5.299259999999999,3.0,7.1927272610881055,0.0,12.8,0.1688,0.0726,0.0404,0.025,0.0098,0.0352,0.0536,0.0458,0.1532,0.2516,1.2094,0.5312,12,1.3,3.9992599999999996
8481609,V. Kolyachonok,D,DAL,EDM,2025-11-25,5.55238,4.1,6.337093839892226,0.0,12.7,0.1596,0.0658,0.0306,0.016,0.0056,0.0258,0.0526,0.1544,0.0704,0.2304,1.276,1.2206,3,5.0,0.5523800000000003
8481617,V. Podkolzin,R,EDM,DAL,2025-11-25,6.07034,4.1,7.175433804614185,0.0,14.2,0.1998,0.0872,0.0452,0.0274,0.0116,0.034,0.0772,0.0538,0.1752,0.2248,1.6142,0.5908,24,6.0,0.07033999999999985
8482145,M. Bourque,C,DAL,EDM,2025-11-25,5.642119999999999,3.0,7.257320573434799,0.0,13.0,0.1856,0.078,0.0408,0.0254,0.0092,0.0324,0.075,0.0426,0.153,0.2288,1.5616,0.4714,22,10.0,4.357880000000001
8482740,W. Johnston,C,DAL,EDM,2025-11-25,11.22468,9.1,9.95037883186364,1.5,24.1,0.4566,0.254,0.1494,0.0886,0.0276,0.0844,0.169,0.088,0.4338,0.4072,2.5446,0.8396,22,31.5,20.27532
8483425,L. Bichsel,D,DAL,EDM,2025-11-25,4.08504,2.6,5.9645871775337485,0.0,10.0,0.105,0.0438,0.0224,0.0146,0.0074,0.0206,0.0274,0.1404,0.0822,0.1384,0.6674,1.1088,22,1.3,2.7850400000000004
8483512,M. Savoie,C,EDM,DAL,2025-11-25,4.93138,2.8,7.150991630228636,0.0,11.5,0.1506,0.0674,0.0386,0.0248,0.011,0.0298,0.0618,0.0388,0.141,0.182,1.354,0.4376,24,8.0,3.06862
8484529,C. Clattenburg,C,EDM,DAL,2025-11-25,6.77796,4.5,7.9764615111213315,0.0,16.4,0.2394,0.1136,0.0604,0.0342,0.0134,0.046,0.084,0.0524,0.1978,0.3036,1.6784,0.5742,1,11.8,5.0220400000000005
8484829,J. Hryckowian,C,DAL,EDM,2025-11-25,4.51322,1.5,6.97255299238378,0.0,11.5,0.1412,0.0646,0.0328,0.0208,0.009,0.0302,0.0462,0.0342,0.1322,0.2064,1.0918,0.4014,21,12.5,7.98678
8485493,D. Tomasek,R,EDM,DAL,2025-11-25,5.3454,3.0,7.145653702776254,0.0,13.0,0.1774,0.075,0.0402,0.0234,0.0106,0.0308,0.079,0.025,0.1622,0.1946,1.5854,0.298,17,1.8,3.5454
8471214,A. Ovechkin,L,WSH,NYI,2025-11-30,10.1573,8.0,9.552636845918514,1.5,22.0,0.4218,0.2232,0.1262,0.0786,0.0278,0.0868,0.157,0.0222,0.3994,0.4584,2.4132,0.252,25,17.0,6.842700000000001
8473512,C. Giroux,R,OTT,DAL,2025-11-30,7.138839999999999,5.0,7.837615929247874,0.0,17.0,0.266,0.1236,0.0654,0.035,0.01,0.0582,0.088,0.0244,0.1708,0.482,1.7534,0.2538,24,4.1,3.0388399999999995
8473533,J. Staal,C,CAR,CGY,2025-11-30,6.27422,3.0,7.924035423419054,0.0,15.820000000000073,0.2264,0.1042,0.0578,0.0358,0.0214,0.0394,0.057,0.0456,0.3024,0.1488,1.3322,0.5204,21,4.3,1.9742199999999999
8473986,A. Killorn,L,ANA,CHI,2025-11-30,6.20958,4.3,7.904816394047366,0.0,14.3,0.2024,0.092,0.0502,0.0286,0.0156,0.0412,0.0884,0.0402,0.1462,0.2922,1.7162,0.4866,24,1.0,5.20958
8473994,J. Benn,L,DAL,OTT,2025-11-30,7.1325,4.5,8.027703890278962,0.0,17.0,0.2732,0.1222,0.0664,0.0354,0.0152,0.0498,0.0824,0.0318,0.2538,0.3388,1.6468,0.386,6,11.5,4.3675
8474102,D. Perron,L,OTT,DAL,2025-11-30,5.12478,3.0,6.884638258587012,0.0,12.6,0.163,0.0706,0.0348,0.0206,0.0088,0.0334,0.0506,0.0322,0.1336,0.3082,1.154,0.3906,24,7.0,1.8752199999999997
8474150,M. Backlund,C,CGY,CAR,2025-11-30,6.88438,4.5,7.817853542731533,0.0,15.8,0.2488,0.1086,0.0548,0.0346,0.0098,0.0436,0.1082,0.0256,0.1614,0.384,1.9558,0.2806,26,2.6,4.2843800000000005
8474189,L. Eller,C,OTT,DAL,2025-11-30,4.531559999999999,2.6,6.683239930333191,0.0,11.3,0.1344,0.0576,0.0324,0.0202,0.009,0.0272,0.0518,0.0532,0.1058,0.1938,1.1112,0.6022,24,-0.5,5.031559999999999
8474590,J. Carlson,D,WSH,NYI,2025-11-30,10.570079999999999,8.6,8.700759092952753,1.5,21.5,0.4322,0.224,0.1192,0.0652,0.0116,0.0798,0.122,0.1854,0.2252,0.6088,2.1622,1.3746,24,4.6,5.970079999999999
8475172,N. Kadri,C,CGY,CAR,2025-11-30,10.293119999999998,8.5,9.049867439117547,1.5,21.5,0.4234,0.2188,0.124,0.0704,0.012,0.08,0.2368,0.0384,0.195,0.5854,3.0956,0.3954,26,3.8,6.4931199999999984
8475184,C. Kreider,L,ANA,CHI,2025-11-30,9.29556,6.5,9.176204241754865,0.0,20.5,0.3826,0.1904,0.1134,0.0644,0.0282,0.0668,0.1204,0.0272,0.4416,0.3048,2.0954,0.3402,20,10.0,0.70444
8475231,C. Cizikas,C,NYI,WSH,2025-11-30,4.3799399999999995,1.5,7.666884086537372,0.0,11.0,0.1216,0.0578,0.0352,0.0238,0.0142,0.033,0.0344,0.0594,0.1428,0.1894,0.7576,0.6518,25,4.1,0.27993999999999986
8475314,A. Lee,L,NYI,WSH,2025-11-30,8.01426,5.8,8.034165958729009,1.3,17.3,0.3002,0.1342,0.0724,0.0394,0.0132,0.0452,0.1356,0.0552,0.2122,0.3264,2.2596,0.6332,25,11.0,2.98574
8475324,N. Jensen,D,OTT,DAL,2025-11-30,4.53534,2.6,6.288012808861,0.0,11.1,0.1238,0.0516,0.0272,0.0156,0.0074,0.025,0.026,0.1318,0.0898,0.202,0.7494,1.0638,24,-0.5,5.03534
8475462,R. Gudas,D,ANA,CHI,2025-11-30,6.755439999999999,4.9,6.671961511159967,1.3,14.1,0.215,0.0818,0.0404,0.0206,0.0072,0.025,0.07,0.242,0.0892,0.2188,1.538,1.6828,13,4.8,1.9554399999999994
8475755,A. Petrovic,D,DAL,OTT,2025-11-30,6.2315,4.3,6.842709532780126,0.0,12.9,0.1878,0.0718,0.0388,0.0236,0.0084,0.0294,0.0472,0.214,0.084,0.257,1.252,1.523,23,2.8,3.4314999999999998
8475791,T. Hall,L,CAR,CGY,2025-11-30,6.190519999999999,4.3,7.394948419671364,0.0,14.710000000000036,0.2182,0.0976,0.0544,0.0292,0.0116,0.0392,0.0756,0.03,0.208,0.2778,1.5432,0.3544,24,7.0,0.8094800000000006
8475794,T. Seguin,C,DAL,OTT,2025-11-30,6.53428,4.3,8.182968952745696,0.0,16.640000000000146,0.2388,0.1148,0.0636,0.0378,0.015,0.0562,0.052,0.0288,0.2596,0.3626,1.2136,0.3076,25,1.5,5.03428
8476278,C. Blackwell,C,DAL,OTT,2025-11-30,4.02402,1.5,6.625953292893031,0.0,10.0,0.12,0.0512,0.0286,0.0188,0.0086,0.03,0.0308,0.0466,0.1016,0.2164,0.8136,0.5114,24,1.5,2.52402
8476393,N. Cousins,C,OTT,DAL,2025-11-30,4.24998,1.5,6.919868784854232,0.0,11.3,0.13,0.0622,0.031,0.0198,0.01,0.0282,0.0396,0.0402,0.168,0.1392,0.8842,0.4656,24,8.3,4.050020000000001
8476399,B. Coleman,L,CGY,CAR,2025-11-30,7.348719999999998,4.5,7.827204504904673,0.0,17.0,0.2774,0.1182,0.0656,0.0338,0.0166,0.0328,0.1038,0.0706,0.2866,0.1352,1.9642,0.7444,26,4.3,3.0487199999999985
8476429,S. Mayfield,D,NYI,WSH,2025-11-30,6.17992,3.0,9.817091666761597,0.0,12.8,0.1658,0.0798,0.0484,0.0338,0.0234,0.0394,0.0334,0.1824,0.2014,0.164,0.9688,1.3774,23,2.8,3.3799200000000003
8476456,J. Huberdeau,L,CGY,CAR,2025-11-30,6.7700200000000015,4.5,7.413964877149067,0.0,15.8,0.2406,0.1082,0.0578,0.032,0.0124,0.045,0.0772,0.049,0.1862,0.3574,1.5892,0.5524,21,2.8,3.9700200000000017
8476458,R. Strome,C,ANA,CHI,2025-11-30,6.230079999999999,4.3,7.537119024773324,0.0,14.5,0.2192,0.0908,0.0522,0.0306,0.0114,0.04,0.0798,0.0414,0.1736,0.2872,1.6278,0.4626,8,3.0,3.230079999999999
8476473,C. Murphy,D,CHI,ANA,2025-11-30,5.9535,2.8,10.854935455819165,0.0,13.0,0.159,0.0762,0.0478,0.0364,0.0258,0.0396,0.0374,0.1252,0.2386,0.1412,1.0326,1.009,24,10.8,4.846500000000001
8476873,M. Jankowski,L,CAR,CGY,2025-11-30,4.77936,2.8,6.4811627035895345,0.0,11.5,0.1456,0.0632,0.0342,0.0184,0.0084,0.028,0.0444,0.0484,0.1272,0.2324,1.0576,0.5752,15,1.3,3.47936
8476880,T. Wilson,R,WSH,NYI,2025-11-30,10.96796,8.5,10.014289462483097,1.5,24.1,0.4496,0.2602,0.15,0.091,0.0272,0.1028,0.1198,0.0492,0.4718,0.4946,2.1186,0.5752,25,31.8,20.83204
8476882,T. Teravainen,C,CHI,ANA,2025-11-30,7.0498199999999995,4.5,8.510661312001552,0.0,17.0,0.247,0.1252,0.0718,0.0428,0.0156,0.06,0.0606,0.0402,0.2512,0.4036,1.3128,0.4614,24,8.1,1.0501800000000001
8476885,J. Trouba,D,ANA,CHI,2025-11-30,8.432739999999999,6.4,7.443891058606379,1.3,17.3,0.3154,0.139,0.0688,0.0362,0.0066,0.0384,0.0778,0.2808,0.1554,0.3542,1.6318,1.8458,24,0.0,8.432739999999999
8476889,R. Faksa,C,DAL,OTT,2025-11-30,5.32426,2.6,8.26287004934726,0.0,12.8,0.1634,0.078,0.0446,0.0294,0.0166,0.0454,0.033,0.0696,0.1514,0.3604,0.678,0.7152,24,0.0,5.32426
8476891,M. Grzelcyk,D,CHI,ANA,2025-11-30,6.7072199999999995,3.0,11.747345141418124,0.0,14.3,0.1882,0.0898,0.0588,0.0414,0.0312,0.0494,0.052,0.1128,0.2646,0.1886,1.2712,0.9244,24,1.8,4.90722
8476902,E. Lindell,D,DAL,OTT,2025-11-30,6.3553,4.9,6.393913974241443,1.3,13.4,0.1972,0.0726,0.0356,0.0198,0.005,0.0254,0.0362,0.2598,0.1114,0.2146,1.1068,1.76,25,9.9,3.5447000000000006
8476906,S. Gostisbehere,D,CAR,CGY,2025-11-30,8.598019999999998,6.5,7.71808642602556,1.3,18.5,0.3372,0.1498,0.0808,0.0446,0.0078,0.0706,0.0574,0.1672,0.1324,0.6168,1.513,1.2764,15,1.5,7.098019999999998
8476917,A. Pelech,D,NYI,WSH,2025-11-30,7.311719999999999,4.3,13.857769035512174,0.0,14.2,0.1908,0.0886,0.0514,0.0386,0.027,0.0398,0.048,0.2158,0.2702,0.1226,1.2902,1.5404,25,2.5,4.811719999999999
8476921,J. Martinook,L,CAR,CGY,2025-11-30,5.71564,3.0,7.0716277751589836,0.0,13.0,0.1812,0.0774,0.0404,0.0204,0.0092,0.029,0.0684,0.0684,0.1384,0.2394,1.435,0.7218,24,4.3,1.4156399999999998
8477346,M. Weegar,D,CGY,CAR,2025-11-30,7.2995399999999995,5.8,6.912706401142754,1.3,14.3,0.2384,0.0872,0.0414,0.0202,0.0064,0.0194,0.0926,0.2974,0.0842,0.1582,1.8882,1.9178,26,9.9,2.600460000000001
8477407,A. Duclair,L,NYI,WSH,2025-11-30,5.00674,2.8,6.443795820197906,0.0,11.5,0.1484,0.063,0.0334,0.0198,0.0084,0.0282,0.051,0.0528,0.124,0.229,1.168,0.6478,25,3.8,1.20674
8477444,A. Burakovsky,L,CHI,ANA,2025-11-30,8.133259999999998,5.8,8.776010698056378,0.0,18.5,0.3092,0.1564,0.0886,0.0516,0.0214,0.0644,0.079,0.0366,0.3322,0.3916,1.6016,0.4432,19,7.0,1.1332599999999982
8477450,J. Dickinson,C,CHI,ANA,2025-11-30,6.451039999999999,4.3,7.651605512465995,0.0,14.9,0.2264,0.0998,0.0534,0.0274,0.0124,0.0388,0.0748,0.0626,0.1994,0.2436,1.599,0.6528,11,2.1,4.351039999999999
8477478,W. Carrier,L,CAR,CGY,2025-11-30,4.6803,2.8,6.570685954297314,0.0,11.5,0.1478,0.0612,0.0316,0.0184,0.0086,0.0318,0.0536,0.0284,0.1144,0.2428,1.216,0.359,18,1.5,3.1803
8477479,T. Bertuzzi,L,CHI,ANA,2025-11-30,9.59562,8.0,9.691307177857897,0.0,21.5,0.394,0.2056,0.1252,0.0802,0.0288,0.0826,0.1216,0.0166,0.4722,0.3534,2.0798,0.1714,21,11.5,1.9043799999999997
8477494,J. Drouin,L,NYI,WSH,2025-11-30,6.559480000000001,4.5,7.439273494743959,0.0,15.710000000000038,0.2312,0.1066,0.0536,0.0286,0.0088,0.0474,0.0644,0.0424,0.14,0.4534,1.4526,0.4986,24,3.3,3.259480000000001
8477500,B. Horvat,C,NYI,WSH,2025-11-30,11.46742,9.5,10.123704882284944,1.5,24.2,0.4876,0.2642,0.1626,0.0924,0.032,0.0866,0.2184,0.0336,0.473,0.3874,2.9696,0.3444,25,16.6,5.132580000000001
8477506,R. Pulock,D,NYI,WSH,2025-11-30,8.1974,5.0,11.59102399445364,0.0,17.7,0.2522,0.1264,0.0784,0.0508,0.0286,0.062,0.0386,0.219,0.2576,0.3602,1.1256,1.53,25,18.2,10.0026
8477527,R. Johnston,L,ANA,CHI,2025-11-30,4.0027800000000004,1.3,7.90108943574239,0.0,10.0,0.1152,0.057,0.0318,0.023,0.0162,0.0334,0.0278,0.027,0.1582,0.2062,0.6486,0.3466,23,0.0,4.0027800000000004
8477810,J. Hanley,D,CGY,CAR,2025-11-30,6.13404,3.0,9.561105442280196,0.0,13.0,0.162,0.0798,0.0462,0.0332,0.0238,0.04,0.0284,0.2074,0.2104,0.158,0.8248,1.4548,23,1.3,4.83404
8477845,T. van Riemsdyk,D,WSH,NYI,2025-11-30,4.5394,2.8,5.651467388209897,0.0,10.120000000000072,0.1124,0.0404,0.0182,0.0114,0.0034,0.0172,0.035,0.1702,0.0582,0.1428,0.9002,1.318,18,0.5,4.0394
8477940,N. Ehlers,L,CAR,CGY,2025-11-30,7.626740000000001,6.0,7.905518513823113,0.0,16.5,0.2902,0.128,0.0672,0.0356,0.0114,0.0478,0.1334,0.02,0.176,0.4346,2.2178,0.2308,24,12.0,4.373259999999999
8477947,S. Milano,L,WSH,NYI,2025-11-30,6.22676,3.0,7.747473388298923,0.0,15.0,0.2222,0.1032,0.0568,0.033,0.0134,0.037,0.0894,0.0294,0.2276,0.2158,1.6768,0.3292,14,1.5,4.72676
8477950,T. DeAngelo,D,NYI,WSH,2025-11-30,6.1860800000000005,4.5,6.976649499122053,0.0,13.4,0.1954,0.0766,0.039,0.0216,0.0066,0.0332,0.0754,0.11,0.0824,0.3102,1.6446,0.8946,25,2.3,3.8860800000000006
8477987,R. Donato,C,CHI,ANA,2025-11-30,7.208379999999999,4.5,8.338402951141184,0.0,17.5,0.2828,0.1284,0.0706,0.0404,0.019,0.0496,0.109,0.0216,0.297,0.2346,1.913,0.2346,24,-0.5,7.708379999999999
8478020,M. Amadio,R,OTT,DAL,2025-11-30,6.33122,4.1,7.740840736741714,0.0,15.8,0.2208,0.105,0.053,0.0306,0.0158,0.0392,0.0622,0.0594,0.2498,0.1978,1.3964,0.6444,24,4.0,2.33122
8478211,D. Hunt,L,CGY,CAR,2025-11-30,6.36254,4.3,7.299365092143288,0.0,14.8,0.2264,0.0982,0.0506,0.0286,0.0104,0.0354,0.0784,0.0402,0.2072,0.2628,1.6146,0.4688,0,4.1,2.2625400000000004
8478366,F. Vatrano,R,ANA,CHI,2025-11-30,5.41118,3.0,7.063324501083041,0.0,11.5,0.1522,0.0572,0.036,0.0222,0.0092,0.028,0.0872,0.0534,0.1024,0.1678,1.774,0.6066,24,1.5,3.91118
8478397,R. Andersson,D,CGY,CAR,2025-11-30,9.616579999999999,7.8,7.826810531985555,1.5,19.4,0.3824,0.1852,0.0924,0.0472,0.007,0.0516,0.1016,0.2848,0.169,0.455,1.9546,1.8546,26,2.3,7.316579999999999
8478420,M. Rantanen,R,DAL,OTT,2025-11-30,12.01056,9.8,10.264314516147682,1.5,25.0,0.4922,0.2884,0.1698,0.1012,0.0234,0.126,0.1576,0.0584,0.3774,0.7334,2.4764,0.5822,24,23.0,10.98944
8478427,S. Aho,C,CAR,CGY,2025-11-30,9.852659999999998,8.0,9.204048507282,1.5,21.5,0.3992,0.2094,0.12,0.0664,0.0178,0.0872,0.147,0.0346,0.2918,0.5722,2.3496,0.3772,24,0.0,9.852659999999998
8478440,D. Strome,C,WSH,NYI,2025-11-30,8.24076,6.0,8.585760922737133,0.0,18.510000000000037,0.3106,0.151,0.0868,0.0508,0.0128,0.0756,0.0826,0.0424,0.204,0.6026,1.6598,0.4722,23,4.8,3.44076
8478445,M. Barzal,C,NYI,WSH,2025-11-30,9.00106,6.5,8.419040377406441,1.3,19.6,0.3476,0.1738,0.0958,0.0564,0.0144,0.0616,0.1328,0.073,0.2484,0.4294,2.225,0.7472,24,2.0,7.001060000000001
8478449,R. Hintz,C,DAL,OTT,2025-11-30,10.26258,8.0,9.689992866024205,1.5,21.540000000000145,0.4074,0.2192,0.129,0.0762,0.0216,0.0818,0.1618,0.0398,0.3448,0.4996,2.4622,0.4836,20,13.0,2.73742
8478463,A. Beauvillier,L,WSH,NYI,2025-11-30,6.46036,4.3,7.551428783376031,0.0,14.5,0.2326,0.0946,0.0534,0.0298,0.013,0.0304,0.1282,0.0306,0.2,0.1602,2.1174,0.3802,25,9.8,3.339640000000001
8478476,K. Capobianco,D,DAL,OTT,2025-11-30,5.182739999999999,3.0,6.193032221165978,0.0,12.110000000000037,0.1546,0.0614,0.029,0.0156,0.006,0.027,0.0398,0.1388,0.0704,0.2742,1.017,1.0848,10,2.8,2.382739999999999
8478873,T. Terry,R,ANA,CHI,2025-11-30,10.57044,8.5,9.371791835417602,1.5,23.0,0.4386,0.2406,0.1328,0.0772,0.0174,0.1132,0.1418,0.0268,0.2802,0.7446,2.3576,0.2838,24,14.8,4.229560000000001
8478911,M. Roy,D,WSH,NYI,2025-11-30,6.8776399999999995,5.6,6.8713582376703375,1.3,14.0,0.2086,0.082,0.0372,0.0202,0.0086,0.024,0.0516,0.3262,0.0926,0.1784,1.3366,2.0908,25,11.1,4.22236
8478970,J. Chatfield,D,CAR,CGY,2025-11-30,6.15942,4.3,8.251092489095004,0.0,13.0,0.1792,0.076,0.0392,0.0264,0.0134,0.034,0.0456,0.152,0.1376,0.2494,1.224,1.2054,17,1.3,4.85942
8479345,J. Chychrun,D,WSH,NYI,2025-11-30,12.0101,10.0,9.599360603186026,2.8,24.3,0.5118,0.2808,0.1548,0.0932,0.0186,0.079,0.2312,0.1322,0.3502,0.4684,3.097,1.069,25,2.3,9.7101
8479351,S. Steel,C,DAL,OTT,2025-11-30,4.75374,2.8,6.724393653884341,0.0,11.5,0.1494,0.066,0.0318,0.0198,0.009,0.0298,0.0468,0.042,0.1268,0.238,1.1142,0.4688,25,2.8,1.9537399999999998
8479402,J. Bean,D,CGY,CAR,2025-11-30,5.77728,4.3,6.067877701602101,0.0,12.6,0.1678,0.0602,0.027,0.014,0.0042,0.0202,0.0412,0.2398,0.0728,0.183,1.1658,1.6466,13,2.6,3.17728
8479520,B. Duhaime,R,WSH,NYI,2025-11-30,4.46002,1.5,7.122970419677453,0.0,11.1,0.1206,0.0608,0.0374,0.0266,0.0124,0.0306,0.0378,0.0702,0.1414,0.1542,0.8454,0.7554,25,1.5,2.96002
