season,player_id,player_name,team,game_id,game_date,opponent,home_road,decision,shots_against,saves,goals_against,sv_pct,toi,toi_seconds,dk_fpts,goals,assists,source,goalie_sv_pct_last5,goalie_sv_pct_last10,goalie_goals_against_last5,goalie_goals_against_last10,goalie_saves_last5,goalie_saves_last10,goalie_shots_against_last5,goalie_shots_against_last10,is_win,goalie_win_rate_last5,goalie_win_rate_last10,goalie_dk_fpts_ewm,goalie_fpts_season_avg,goalie_starts,is_home,team_goals_per_game_last10,team_fpts_per_game_last10,opp_goals_per_game_last10,opp_shots_per_game_last10,opp_fpts_per_game_last10,is_shutout
2020,8475622,C. Hutton,BUF,2020020037,2021-01-18,PHI,R,W,22,21,1,0.954545,60:00,3600,17.2,0,0,historical,0.8881385999999999,0.9008298333333333,2.0,1.8333333333333333,25.6,25.833333333333332,27.6,27.666666666666668,1,0.8,0.8333333333333334,16.693388215181447,16.999999999999996,2,0,3.6666666666666665,128.03333333333333,4.0,23.0,124.83333333333333,0
2020,8479394,C. Hart,PHI,2020020037,2021-01-18,BUF,H,L,22,18,4,0.818182,28:09,1689,-1.4000000000000004,0,0,historical,0.8881385999999999,0.914997,2.0,1.5714285714285714,24.4,26.714285714285715,26.4,28.285714285714285,0,0.8,0.8571428571428571,19.194989164108367,18.91428571428571,3,1,4.0,124.83333333333333,3.6666666666666665,31.333333333333332,128.03333333333333,0
2020,8470880,B. Elliott,PHI,2020020037,2021-01-18,BUF,H,,15,13,2,0.866667,31:51,1911,2.0999999999999996,0,0,historical,0.9332796,0.908381,2.0,1.875,28.0,26.5,30.0,28.375,0,0.8,0.75,16.589747878973387,16.987499999999997,1,1,4.0,124.83333333333333,3.6666666666666665,31.333333333333332,128.03333333333333,0
2020,8471695,T. Rask,BOS,2020020036,2021-01-18,NYI,R,L,17,16,1,0.941176,58:25,3505,7.699999999999999,0,0,historical,0.9447082,0.9185608888888888,1.6,1.6666666666666667,24.0,25.0,25.6,26.666666666666668,0,0.6,0.6666666666666666,15.748328527549845,16.333333333333332,2,0,1.0,73.89999999999999,1.6666666666666667,24.333333333333332,91.2,0
2020,8473575,S. Varlamov,NYI,2020020036,2021-01-18,BOS,H,W,27,27,0,1.0,60:00,3600,26.9,0,0,historical,0.916732,0.9079548,2.6,2.1,25.2,25.1,27.8,27.2,1,0.4,0.6,13.092075379242903,14.419999999999998,2,1,1.6666666666666667,91.2,1.0,30.666666666666668,73.89999999999999,1
2020,8476914,J. Korpisalo,CBJ,2020020038,2021-01-18,DET,R,W,37,35,2,0.945946,59:08,3548,23.5,0,0,historical,0.9238025999999999,0.9059706000000001,2.4,2.2,26.0,25.8,28.4,28.0,1,0.4,0.6,14.40336521764883,15.181818181818182,2,0,2.0,99.63333333333334,2.0,24.0,89.36666666666667,0
2020,8480947,K. Lankinen,CHI,2020020049,2021-01-19,FLA,R,O,30,25,5,0.833333,62:40,3760,0.0,0,0,historical,0.9147116000000001,0.9014251,2.6,2.3,23.8,24.1,26.4,26.4,0,0.4,0.6,14.76241943216679,15.35,1,0,2.25,96.275,5.0,33.0,163.05,0
2020,8479193,C. DeSmith,PIT,2020020050,2021-01-19,WSH,H,W,26,22,4,0.846154,61:11,3671,7.399999999999999,0,0,historical,0.9262978000000001,0.9297886999999999,2.2,2.1,23.4,25.7,25.6,27.8,1,0.6,0.7,14.803878787302052,15.33076923076923,3,1,3.25,112.8,3.75,24.5,112.65,0
2020,8477970,V. Vanecek,WSH,2020020050,2021-01-19,PIT,R,O,30,25,5,0.833333,61:11,3671,0.0,0,0,historical,0.8966682,0.9206882000000001,3.0,2.3,25.4,24.7,28.4,27.0,0,0.6,0.6,13.303418784586432,14.385714285714284,2,0,3.75,112.65,3.25,31.0,112.8,0
2020,8473541,J. Bernier,DET,2020020051,2021-01-19,CBJ,H,W,24,22,2,0.916667,60:15,3615,14.399999999999999,0,0,historical,0.9159864000000001,0.9163591999999999,2.4,2.5,26.2,25.7,28.6,28.2,1,0.8,0.6,13.668160522415837,14.526666666666666,2,1,2.25,93.025,2.0,31.75,99.5,0
2020,8476316,L. Brossoit,WPG,2020020053,2021-01-19,OTT,R,W,41,38,3,0.926829,61:15,3675,22.099999999999994,0,0,historical,0.9141944000000001,0.9189985,2.4,2.4,25.2,25.6,27.6,28.0,1,0.8,0.6,14.291387063695572,14.825,1,0,3.0,117.46666666666668,3.3333333333333335,28.0,133.7,0
2020,8476899,M. Murray,OTT,2020020053,2021-01-19,WPG,H,O,28,24,4,0.857143,62:20,3740,2.799999999999997,0,0,historical,0.897479,0.9060953000000002,3.0,2.8,26.4,25.1,29.4,27.9,0,0.6,0.5,13.280101721892015,14.241176470588233,3,1,3.3333333333333335,133.7,3.0,30.0,117.46666666666668,0
2020,8475622,C. Hutton,BUF,2020020047,2021-01-19,PHI,R,L,20,19,1,0.95,39:53,2393,9.799999999999999,0,0,historical,0.9005758,0.9134367999999998,3.0,2.6,27.6,25.5,30.6,28.1,0,0.6,0.6,13.912720696229636,14.52222222222222,3,0,2.75,112.3,3.75,24.75,124.075,0
2020,8477361,C. Petersen,LAK,2020020054,2021-01-19,COL,H,L,24,21,3,0.875,58:05,3485,4.199999999999999,0,0,historical,0.9148208,0.9057445,2.6,2.8,27.8,26.6,30.4,29.4,0,0.8,0.7,14.106764257977021,14.589473684210526,1,1,2.6666666666666665,107.96666666666665,4.0,29.666666666666668,129.5,0
2020,8475831,P. Grubauer,COL,2020020054,2021-01-19,LAK,R,W,25,23,2,0.92,59:59,3599,15.099999999999998,0,0,historical,0.9142526,0.9151195000000001,2.6,2.5,27.6,26.9,30.2,29.4,1,0.6,0.7,13.672563697520916,14.349999999999998,3,0,4.0,129.5,2.6666666666666665,30.666666666666668,107.96666666666665,0
2020,8478007,E. Merzlikins,CBJ,2020020051,2021-01-19,DET,R,O,27,24,3,0.888889,59:46,3586,6.299999999999997,0,0,historical,0.9221558,0.9181751,2.4,2.4,29.6,27.4,32.0,29.8,0,0.6,0.7,15.270033449281014,15.085714285714284,2,0,2.0,99.5,2.25,24.75,93.025,0
2020,8477992,J. Johansson,BUF,2020020047,2021-01-19,PHI,R,,9,8,1,0.888889,19:02,1142,2.0999999999999996,0,0,historical,0.9167121999999999,0.9070956000000001,2.6,2.8,29.6,28.0,32.2,30.8,0,0.6,0.6,13.917877579802683,14.463636363636363,1,0,2.75,112.3,3.75,24.75,124.075,0
2020,8475683,S. Bobrovsky,FLA,2020020049,2021-01-19,CHI,H,W,36,32,4,0.888889,62:50,3770,14.399999999999999,0,0,historical,0.9296154000000001,0.9150956000000001,2.2,2.6,29.0,28.3,31.2,30.9,1,0.6,0.6,15.09812812476476,14.97391304347826,1,1,5.0,163.05,2.25,31.5,96.275,0
2020,8478406,M. Blackwood,NJD,2020020046,2021-01-19,NYR,R,W,50,47,3,0.94,60:00,3600,28.4,0,0,historical,0.9363044,0.9255625999999999,2.0,2.3,28.6,28.2,30.6,30.5,1,0.6,0.7,15.36389273859684,15.095833333333331,3,0,2.6666666666666665,108.23333333333333,2.6666666666666665,35.333333333333336,110.36666666666667,0
2020,8480382,A. Georgiev,NYR,2020020046,2021-01-19,NJD,H,L,20,16,4,0.8,40:00,2400,-2.8000000000000007,0,0,historical,0.929248,0.9217502999999999,2.2,2.4,28.2,27.9,30.4,30.3,0,0.6,0.6,14.382996185848878,14.687999999999997,2,1,2.6666666666666665,110.36666666666667,2.6666666666666665,27.0,108.23333333333333,0
2020,8478048,I. Shesterkin,NYR,2020020046,2021-01-19,NJD,H,,8,8,0,1.0,17:44,1064,7.6,0,0,historical,0.9288426,0.9254992000000002,2.2,2.3,27.6,28.6,29.8,30.9,0,0.6,0.6,15.6180753659378,15.188461538461537,2,1,2.6666666666666665,110.36666666666667,2.6666666666666665,27.0,108.23333333333333,1
2020,8470880,B. Elliott,PHI,2020020047,2021-01-19,BUF,H,W,40,40,0,1.0,59:58,3598,36.0,0,0,historical,0.9400926000000001,0.9284023999999998,1.8,2.2,27.6,28.6,29.4,30.8,1,0.6,0.6,14.955101447607769,14.937037037037035,2,1,3.75,124.075,2.75,33.5,112.3,1
2020,8475311,D. Kuemper,ARI,2020020058,2021-01-20,VGK,R,L,29,24,5,0.827586,60:00,3600,-0.7000000000000028,0,0,historical,0.9334260000000001,0.9315207000000001,2.0,2.1,28.2,28.6,30.2,30.7,0,0.6,0.6,15.669325382370399,15.217857142857142,3,0,3.0,112.125,4.0,29.75,146.6,0
2020,8470594,M. Fleury,VGK,2020020058,2021-01-20,ARI,H,W,23,21,2,0.913043,59:55,3595,13.7,0,0,historical,0.9352250000000002,0.9357647,2.0,2.0,29.4,29.0,31.4,31.0,1,0.6,0.6,16.250120233614435,15.4551724137931,2,1,4.0,146.6,3.0,29.5,112.125,0
2020,8471679,C. Price,MTL,2020020057,2021-01-20,VAN,R,O,28,23,5,0.821429,65:00,3900,-1.4000000000000021,0,0,historical,0.9436399999999999,0.936444,1.6,1.9,28.2,28.2,29.8,30.1,0,0.6,0.6,15.483516673614348,15.196666666666665,3,0,4.25,151.275,2.8,32.4,109.54,0
2020,8474651,B. Holtby,VAN,2020020057,2021-01-20,MTL,H,W,36,31,5,0.861111,65:00,3900,10.2,0,0,historical,0.9250454000000001,0.926944,2.0,2.1,25.4,26.5,27.4,28.6,1,0.6,0.6,15.075279188401076,15.058064516129031,3,1,2.8,109.54,4.25,34.5,151.275,0
2020,8475156,M. Koskinen,EDM,2020020056,2021-01-20,TOR,R,W,26,25,1,0.961538,60:00,3600,20.0,0,0,historical,0.9243558000000001,0.9322242,2.0,1.9,25.2,26.4,27.2,28.3,1,0.8,0.7,14.953527068825554,15.015624999999998,5,0,2.6,116.14000000000001,3.0,32.2,114.24000000000001,0
2020,8475883,F. Andersen,TOR,2020020056,2021-01-20,EDM,H,L,21,19,2,0.904762,58:44,3524,6.299999999999999,0,0,historical,0.920496,0.926961,2.2,2.1,26.6,27.4,28.8,29.5,0,0.8,0.7,15.76760392210131,24.2,4,1,3.0,114.24000000000001,2.6,32.0,116.14000000000001,0
2020,8474889,M. Jones,SJS,2020020055,2021-01-20,STL,R,W,23,22,1,0.956522,64:47,3887,17.9,0,0,historical,0.918882,0.9270535000000001,2.4,2.2,30.0,29.7,32.4,31.9,1,0.8,0.7,17.05815971417684,27.35,3,0,2.75,116.25,2.5,27.25,102.525,0
2020,8476412,J. Binnington,STL,2020020055,2021-01-20,SJS,H,O,38,37,1,0.973684,65:00,3900,22.4,0,0,historical,0.88294,0.9132900000000002,2.8,2.2,28.0,28.1,30.8,30.3,0,0.8,0.7,15.021365457476504,16.133333333333333,4,1,2.5,102.525,2.75,33.25,116.25,0
2020,8478039,K. Kahkonen,MIN,2020020059,2021-01-20,ANA,R,W,24,22,2,0.916667,60:00,3600,14.399999999999999,0,0,historical,0.8826976,0.9038714999999999,3.0,2.5,29.4,27.4,32.4,29.9,1,0.6,0.6,14.264058846780216,13.674999999999999,1,0,2.75,110.45,1.5,23.75,81.425,0
2020,8468011,R. Miller,ANA,2020020059,2021-01-20,MIN,H,L,32,29,3,0.90625,57:54,3474,9.799999999999997,0,0,historical,0.8741190000000001,0.8992374000000002,3.6,2.8,31.2,28.2,34.8,31.0,0,0.4,0.6,13.332951195287533,11.639999999999999,1,1,1.5,81.425,2.75,34.25,110.45,0
2020,8474596,J. Allen,MTL,2020020065,2021-01-21,VAN,R,W,17,14,3,0.823529,59:46,3586,5.299999999999999,0,0,historical,0.8658954000000001,0.8931957,3.8,3.0,29.8,28.2,33.6,31.2,1,0.2,0.5,13.028413064526875,11.333333333333334,2,0,4.8,160.02,2.8333333333333335,29.833333333333332,107.35000000000001,0
2020,8471734,J. Quick,LAK,2020020066,2021-01-21,COL,H,W,26,24,2,0.923077,60:00,3600,15.799999999999997,0,0,historical,0.8458346000000001,0.8823583000000002,4.2,3.3,25.6,27.8,29.8,31.1,1,0.0,0.4,12.149545773978321,10.114285714285712,3,1,3.0,116.14999999999999,3.5,28.75,119.75,0
2020,8480112,H. Miska,COL,2020020066,2021-01-21,LAK,R,L,26,23,3,0.884615,58:05,3485,5.599999999999998,0,0,historical,0.8725014,0.8777207,4.2,3.5,28.6,28.3,32.8,31.8,0,0.0,0.4,11.468482385488418,9.374999999999998,1,0,3.5,119.75,3.0,29.75,116.14999999999999,0
2020,8479394,C. Hart,PHI,2020020060,2021-01-21,BOS,R,O,43,39,4,0.906977,65:00,3900,13.299999999999997,0,0,historical,0.8914806000000001,0.8870891000000001,3.6,3.3,30.2,29.8,33.8,33.1,0,0.2,0.4,12.915187207756249,11.488888888888887,4,0,3.8,126.25999999999999,1.75,33.75,93.85,0
2020,8473575,S. Varlamov,NYI,2020020061,2021-01-21,NJD,H,W,31,30,1,0.967742,59:47,3587,23.5,0,0,historical,0.9082488,0.8911839,2.8,3.2,29.2,30.2,32.0,33.4,1,0.4,0.4,13.519066779383886,12.34,3,1,2.25,109.05,2.25,28.0,100.6,0
2020,8476899,M. Murray,OTT,2020020064,2021-01-21,WPG,H,L,26,22,4,0.846154,40:00,2400,1.3999999999999986,0,0,historical,0.9069988,0.8864471,2.8,3.3,28.8,29.3,31.6,32.6,0,0.6,0.4,13.593986006833012,12.527272727272726,4,1,2.75,119.79999999999998,3.25,29.75,123.22500000000001,0
2020,8477405,M. Hogberg,OTT,2020020064,2021-01-21,WPG,H,,3,3,0,1.0,20:00,1200,4.1,0,0,historical,0.8212844,0.8335595,2.8,3.5,24.6,25.1,27.4,28.6,0,0.6,0.3,11.430276570195312,10.491666666666665,1,1,2.75,119.79999999999998,3.25,29.75,123.22500000000001,1
2020,8476883,A. Vasilevskiy,TBL,2020020063,2021-01-21,CBJ,R,W,25,23,2,0.92,61:54,3714,15.099999999999998,0,0,historical,0.8115874,0.8420444,2.8,3.5,23.0,25.8,25.8,29.3,1,0.6,0.3,10.343391816236371,9.576923076923077,3,0,4.333333333333333,155.70000000000002,2.0,30.4,96.48,0
2020,8475809,S. Wedgewood,NJD,2020020061,2021-01-21,NYI,R,L,35,31,4,0.885714,60:00,3600,7.699999999999999,0,0,historical,0.8030573999999999,0.847269,3.0,3.3,21.0,25.6,24.0,28.9,0,0.4,0.3,10.475030018788924,9.742857142857142,1,0,2.25,100.6,2.25,27.0,109.05,0
2020,8476914,J. Korpisalo,CBJ,2020020063,2021-01-21,TBL,H,O,37,34,3,0.918919,61:56,3716,13.299999999999997,0,0,historical,0.786986,0.8476174000000001,3.4,3.1,19.8,24.5,23.2,27.6,0,0.2,0.3,9.826991512029702,9.28,3,1,2.0,96.48,4.333333333333333,35.666666666666664,155.70000000000002,0
2020,8476945,C. Hellebuyck,WPG,2020020064,2021-01-21,OTT,R,W,29,28,1,0.965517,59:56,3596,22.099999999999998,0,0,historical,0.7998432,0.853421,3.0,2.9,19.8,24.3,22.8,27.2,1,0.2,0.4,10.802750661194963,10.037499999999998,3,0,3.25,123.22500000000001,2.75,28.25,119.79999999999998,0
2020,8477967,T. Demko,VAN,2020020065,2021-01-21,MTL,H,L,42,35,7,0.833333,59:24,3564,0.0,0,0,historical,0.8947742,0.8580293000000001,2.8,2.8,24.8,24.7,27.6,27.5,0,0.2,0.4,10.659374926376996,9.98235294117647,3,1,2.8333333333333335,107.35000000000001,4.8,36.0,160.02,0
2020,8471695,T. Rask,BOS,2020020060,2021-01-21,PHI,H,W,26,22,4,0.846154,65:00,3900,7.399999999999999,0,0,historical,0.9178044,0.8646958999999999,2.4,2.6,26.8,24.9,29.2,27.5,1,0.4,0.5,11.32718911689757,10.46111111111111,3,1,1.75,93.85,3.8,25.0,126.25999999999999,0
2020,8475660,C. Talbot,MIN,2020020071,2021-01-22,SJS,H,,12,11,1,0.916667,20:00,1200,4.199999999999999,0,0,historical,0.9008284,0.8519429000000001,2.8,2.9,25.8,23.4,28.6,26.3,0,0.4,0.4,10.493224516961636,9.984210526315788,4,1,3.0,117.6,2.4,32.4,107.42,0
2020,8477424,J. Saros,NSH,2020020072,2021-01-22,DAL,R,L,20,15,5,0.75,39:57,2397,-7.0,0,0,historical,0.901622,0.8443039999999999,3.0,3.2,27.2,23.5,30.2,26.7,0,0.6,0.4,10.468616181355229,9.995,3,0,2.5,113.2,7.0,28.0,187.9,0
2020,8471469,P. Rinne,NSH,2020020072,2021-01-22,DAL,R,,8,6,2,0.75,20:00,1200,-2.8000000000000007,0,0,historical,0.9025148,0.8511789999999999,3.0,3.0,28.0,23.9,31.0,26.9,0,0.6,0.4,11.619930124675665,10.671428571428569,2,0,2.5,113.2,7.0,28.0,187.9,0
2020,8471418,A. Khudobin,DAL,2020020072,2021-01-22,NSH,H,W,34,34,0,1.0,59:50,3590,31.799999999999997,0,0,historical,0.9156196,0.9051969,2.6,2.7,28.6,26.7,31.2,29.4,1,0.8,0.5,12.67381638111279,11.286363636363635,1,1,7.0,187.9,2.5,33.75,113.2,1
2020,8471227,D. Dubnyk,SJS,2020020071,2021-01-22,MIN,R,L,27,25,2,0.925926,59:02,3542,10.5,0,0,historical,0.9168318,0.9173180999999999,2.6,2.5,29.2,28.0,31.8,30.5,0,0.8,0.6,13.345681183747475,11.695652173913043,3,0,2.4,107.42,3.0,33.2,117.6,0
2020,8478039,K. Kahkonen,MIN,2020020071,2021-01-22,SJS,H,W,17,17,0,1.0,40:00,2400,19.9,0,0,historical,0.9476009999999999,0.9242147,1.8,2.3,30.8,28.3,32.6,30.6,1,1.0,0.7,14.655156628795913,12.416666666666666,2,1,3.0,117.6,2.4,32.4,107.42,1
2020,8476434,J. Gibson,ANA,2020020074,2021-01-22,COL,H,O,32,29,3,0.90625,61:12,3672,9.799999999999997,0,0,historical,0.9753788,0.9385004,0.8,1.9,32.4,29.8,33.2,31.7,0,1.0,0.8,16.380958967610454,13.331999999999999,4,1,1.6,90.6,3.4,29.4,118.55999999999999,0
2020,8475156,M. Koskinen,EDM,2020020070,2021-01-22,TOR,R,L,28,25,3,0.892857,58:14,3494,7.0,0,0,historical,0.9705176,0.9365162,1.0,2.0,33.0,30.5,34.0,32.5,0,1.0,0.8,16.917236496769686,13.696153846153845,6,0,2.5,114.13333333333333,3.1666666666666665,31.666666666666668,116.7,0
2020,8475883,F. Andersen,TOR,2020020070,2021-01-22,EDM,H,W,32,30,2,0.9375,59:51,3591,20.0,0,0,historical,0.9605513999999999,0.9380855,1.4,2.0,33.6,31.1,35.0,33.1,1,1.0,0.9,17.116194810353736,13.903703703703703,5,1,3.1666666666666665,116.7,2.5,32.0,114.13333333333333,0
2020,8471306,T. Greiss,DET,2020020069,2021-01-22,CHI,R,L,27,24,3,0.888889,59:34,3574,6.299999999999997,0,0,historical,0.9667901999999999,0.9418110000000001,1.2,1.9,34.0,31.6,35.2,33.5,0,1.0,0.9,17.824227705438428,14.32142857142857,3,0,2.0,89.82000000000001,2.6,30.8,105.64000000000001,0
2020,8480947,K. Lankinen,CHI,2020020069,2021-01-22,DET,H,W,31,30,1,0.967742,59:48,3588,23.5,0,0,historical,0.958333,0.958333,1.0,1.0,23.0,23.0,24.0,24.0,1,1.0,1.0,18.599999999999998,18.599999999999998,2,1,2.6,105.64000000000001,2.0,26.0,89.82000000000001,0
2020,8478048,I. Shesterkin,NYR,2020020068,2021-01-22,PIT,R,O,28,25,3,0.892857,64:53,3893,7.0,0,0,historical,0.8363095,0.8363095,3.5,3.5,19.0,19.0,22.5,22.5,0,0.5,0.5,3.420063315383886,4.049999999999999,3,0,2.75,110.65,3.2,30.4,110.54,0
2020,8477465,T. Jarry,PIT,2020020068,2021-01-22,NYR,H,W,34,31,3,0.911765,65:00,3900,17.2,0,0,historical,0.8804563333333334,0.8804563333333334,2.6666666666666665,2.6666666666666665,23.0,23.0,25.666666666666668,25.666666666666668,1,0.6666666666666666,0.6666666666666666,10.954757550226468,10.766666666666666,3,1,3.2,110.54,2.75,35.0,110.65,0
2020,8476999,L. Ullmark,BUF,2020020067,2021-01-22,WSH,R,O,32,29,3,0.90625,65:00,3900,9.799999999999997,0,0,historical,0.8825645,0.8825645,2.75,2.75,23.25,23.25,26.0,26.0,0,0.5,0.5,9.635757888519098,9.649999999999999,2,0,2.8,109.16,3.6,26.0,113.88,0
2020,8477970,V. Vanecek,WSH,2020020067,2021-01-22,BUF,H,W,27,24,3,0.888889,64:57,3897,12.299999999999997,0,0,historical,0.860597,0.860597,3.2,3.2,22.0,22.0,25.2,25.2,1,0.4,0.4,6.039121269313293,6.599999999999999,3,1,3.6,113.88,2.8,32.2,109.16,0
2020,8475831,P. Grubauer,COL,2020020074,2021-01-22,ANA,R,W,38,36,2,0.947368,61:26,3686,24.2,0,0,historical,0.8449304,0.8638308333333334,3.6,3.1666666666666665,21.8,22.0,25.4,25.166666666666668,1,0.2,0.3333333333333333,5.805911379582,6.3166666666666655,4,0,3.4,118.55999999999999,1.6,26.6,90.6,0
2020,8475311,D. Kuemper,ARI,2020020073,2021-01-22,VGK,H,W,31,29,2,0.935484,60:00,3600,19.299999999999997,0,0,historical,0.8833232000000001,0.8698907142857143,3.0,3.142857142857143,24.6,23.0,27.6,26.142857142857142,1,0.4,0.42857142857142855,7.629937766919297,7.67142857142857,4,1,3.4,119.58000000000001,3.6,30.0,136.84,0
2020,8475215,R. Lehner,VGK,2020020073,2021-01-22,ARI,R,L,25,21,4,0.84,59:47,3587,0.6999999999999993,0,0,historical,0.8695731999999999,0.873654375,3.2,3.0,22.0,22.375,25.2,25.375,0,0.2,0.375,7.292984512518416,7.412499999999999,3,0,3.6,136.84,3.4,28.8,119.58000000000001,0
2020,8470860,J. Halak,BOS,2020020075,2021-01-23,PHI,H,W,17,16,1,0.941176,60:00,3600,13.7,0,0,historical,0.8281590000000001,0.8523392222222222,4.0,3.4444444444444446,20.2,21.555555555555557,24.2,25.0,1,0.2,0.3333333333333333,4.029386691019687,5.033333333333332,2,1,2.6,111.31999999999998,3.3333333333333335,23.666666666666668,113.05,0
2020,8479394,C. Hart,PHI,2020020075,2021-01-23,BOS,R,L,26,20,6,0.769231,60:00,3600,-7.0,0,0,historical,0.8656136,0.8631053,3.2,3.2,21.6,21.8,24.8,25.0,0,0.4,0.4,6.216247605107398,6.459999999999999,5,0,3.3333333333333335,113.05,2.6,32.2,111.31999999999998,0
2020,8478007,E. Merzlikins,CBJ,2020020077,2021-01-23,TBL,H,W,32,30,2,0.9375,60:00,3600,20.0,0,0,historical,0.8896136,0.867272,2.6,3.1,20.2,21.0,22.8,24.1,1,0.4,0.3,7.06502022998579,7.009090909090909,3,1,2.5,106.43333333333334,3.75,34.75,138.5,0
2020,8476883,A. Vasilevskiy,TBL,2020020077,2021-01-23,CBJ,R,L,27,23,4,0.851852,59:52,3592,2.099999999999998,0,0,historical,0.8761056,0.8797143999999999,3.0,3.0,19.6,22.1,22.6,25.1,0,0.2,0.3,6.247828312939288,6.483333333333332,4,0,3.75,138.5,2.5,30.0,106.43333333333334,0
2020,8476412,J. Binnington,STL,2020020078,2021-01-23,LAK,H,W,23,21,2,0.913043,59:52,3592,13.7,0,0,historical,0.954545,0.954545,1.0,1.0,21.0,21.0,22.0,22.0,1,1.0,1.0,17.2,17.2,5,1,2.8,111.04,2.8,28.4,106.9,0
2020,8477361,C. Petersen,LAK,2020020078,2021-01-23,STL,R,L,29,26,3,0.896552,58:26,3506,7.699999999999999,0,0,historical,0.933794,0.933794,1.5,1.5,21.0,21.0,22.5,22.5,0,1.0,1.0,15.374234419376068,15.45,2,0,2.8,106.9,2.8,27.8,111.04,0
2020,8476945,C. Hellebuyck,WPG,2020020079,2021-01-23,OTT,H,W,21,18,3,0.857143,60:00,3600,8.100000000000001,0,0,historical,0.9558626666666666,0.9558626666666666,1.0,1.0,19.333333333333332,19.333333333333332,20.333333333333332,20.333333333333332,1,1.0,1.0,16.761436618385986,16.7,4,1,3.8,139.12,2.8,26.8,116.47999999999999,0
2020,8477405,M. Hogberg,OTT,2020020079,2021-01-23,WPG,R,L,37,32,5,0.864865,59:28,3568,4.899999999999999,0,0,historical,0.9496555,0.9496555,1.25,1.25,21.25,21.25,22.5,22.5,0,1.0,1.0,17.084066679989995,17.0,2,0,2.8,116.47999999999999,3.8,31.4,139.12,0
2020,8474651,B. Holtby,VAN,2020020080,2021-01-23,MTL,H,L,32,28,4,0.875,58:41,3521,5.599999999999998,0,0,historical,0.9249418,0.9249418,1.8,1.8,20.8,20.8,22.6,22.6,0,1.0,1.0,14.30225522994374,14.66,4,1,2.7142857142857144,105.0,4.833333333333333,35.5,158.03333333333333,0
2020,8471679,C. Price,MTL,2020020080,2021-01-23,VAN,R,W,25,23,2,0.92,60:00,3600,15.099999999999998,0,0,historical,0.92689,0.9314991666666667,1.8,1.6666666666666667,22.0,21.833333333333332,23.8,23.5,1,0.8,0.8333333333333334,14.526994196438721,14.783333333333331,4,0,4.833333333333333,158.03333333333333,2.7142857142857144,29.142857142857142,105.0,0
2020,8480947,K. Lankinen,CHI,2020020084,2021-01-24,DET,H,W,27,25,2,0.925926,60:00,3600,16.5,0,0,historical,0.9362814,0.9355707142857143,1.6,1.5714285714285714,22.6,22.142857142857142,24.2,23.714285714285715,1,0.8,0.8571428571428571,15.398118004048674,15.428571428571427,3,1,3.1666666666666665,118.39999999999999,2.0,26.166666666666668,88.06666666666666,0
2020,8478048,I. Shesterkin,NYR,2020020083,2021-01-24,PIT,R,L,19,16,3,0.842105,58:39,3519,0.6999999999999993,0,0,historical,0.9362814,0.943624375,1.6,1.375,25.4,23.125,27.0,24.5,0,0.8,0.875,17.655920424990946,17.125,4,0,2.6,107.26000000000002,3.1666666666666665,28.5,107.01666666666667,0
2020,8476316,L. Brossoit,WPG,2020020086,2021-01-24,EDM,H,L,38,34,4,0.894737,60:00,3600,9.799999999999997,0,0,historical,0.9260746000000001,0.936555,1.8,1.5555555555555556,24.4,23.0,26.2,24.555555555555557,0,0.6,0.7777777777777778,15.70080727090319,15.766666666666664,2,1,3.6666666666666665,138.68333333333334,2.7142857142857144,32.857142857142854,120.67142857142858,0
2020,8477465,T. Jarry,PIT,2020020083,2021-01-24,NYR,H,W,26,24,2,0.923077,60:00,3600,15.799999999999997,0,0,historical,0.9454725999999999,0.9352072,1.6,1.7,27.8,24.3,29.4,26.0,1,0.4,0.7,15.557484520271695,15.66,4,1,3.1666666666666665,107.01666666666667,2.6,33.2,107.26000000000002,0
2020,8474889,M. Jones,SJS,2020020088,2021-01-24,MIN,R,W,29,26,3,0.896552,59:36,3576,13.7,0,0,historical,0.9526154,0.9397527,1.4,1.6,29.2,25.6,30.6,27.2,1,0.6,0.7,17.751428780322787,17.127272727272725,4,0,2.8333333333333335,114.01666666666667,3.0,32.5,117.01666666666667,0
2020,8471418,A. Khudobin,DAL,2020020089,2021-01-24,NSH,H,W,17,15,2,0.882353,60:00,3600,9.5,0,0,historical,0.9472820000000001,0.9417817000000002,1.6,1.6,30.0,26.3,31.6,27.9,1,0.6,0.7,17.86037510204721,17.249999999999996,2,1,5.0,149.5,2.4,30.4,110.32000000000001,0
2020,8477424,J. Saros,NSH,2020020089,2021-01-24,DAL,R,L,22,19,3,0.863636,58:50,3530,2.799999999999999,0,0,historical,0.9206154,0.9284484000000001,2.4,2.0,29.2,27.3,31.6,29.3,0,0.6,0.7,16.919579801347346,16.707692307692305,4,0,2.4,110.32000000000001,5.0,25.0,149.5,0
2020,8475311,D. Kuemper,ARI,2020020090,2021-01-24,VGK,H,L,27,26,1,0.962963,59:28,3568,14.7,0,0,historical,0.9392099999999999,0.9326423,2.0,1.9,32.0,28.2,34.0,30.1,0,0.8,0.7,18.19285937141959,17.49285714285714,5,1,2.8333333333333335,107.03333333333335,3.1666666666666665,29.5,127.53333333333335,0
