Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3422,5048315004,salatso22 (4/30),0,64.1,C Nathan MacKinnon C Mikael Backlund D Jakob Chychrun D Brett Kulak G Joseph Woll UTIL Connor Zary W Martin Necas W Yegor Sharangovich W Victor Olofsson,,,,,
3422,5048475988,brit33 (51/65),0,64.1,C Auston Matthews C Mikael Granlund D Jakob Chychrun D Morgan Rielly G Stuart Skinner UTIL Beckett Sennecke W Bobby McMann W Alex Killorn W Max Domi,,,,,
3422,5048006089,orl9798 (1/2),0,64.09999,C Nathan MacKinnon C Dylan Larkin D Rasmus Sandin D Ian Cole G Logan Thompson UTIL Lucas Raymond W Martin Necas W Marco Kasper W Connor Dewar,,,,,
3430,5048369132,piotrj10 (1/6),0,64.00001,C Auston Matthews C John Tavares D Morgan Rielly D Jamie Drysdale G Samuel Ersson UTIL Patrick Kane W Alex DeBrincat W Matthew Knies W Matias Maccelli,,,,,
3430,5048253034,Trainrec (1/5),0,64,C Nathan MacKinnon C Elias Pettersson D Cale Makar D Zeev Buium G Samuel Ersson UTIL Jacob Trouba W Jake DeBrusk W Victor Olofsson W Drew O'Connor,,,,,
3430,5048387628,AdrocksBucksWinItAll (40/40),0,64,C Elias Pettersson C Andrew Copp D MacKenzie Weegar D Jacob Trouba G Ilya Sorokin UTIL Jake DeBrusk W Alex DeBrincat W Patrick Kane W Evander Kane,,,,,
3430,5047950984,Firedog50 (36/142),0,63.999996,C Nathan MacKinnon C Ben Kindel D Cale Makar D Pavel Mintyukov G Philipp Grubauer UTIL Filip Hronek W Martin Necas W Anthony Mantha W Victor Olofsson,,,,,
3430,5047951047,Firedog50 (99/142),0,63.999996,C Nathan MacKinnon C Nazem Kadri D Cale Makar D Jake McCabe G Scott Wedgewood UTIL Kevin Bahl W Matt Coronato W Yegor Sharangovich W Victor Olofsson,,,,,
3430,5048247986,corksoaker (21/41),0,63.999996,C Nazem Kadri C Justin Sourdif D Cale Makar D Josh Manson G Scott Wedgewood UTIL Jakob Chychrun W Ryan Leonard W Connor Zary W Matvei Gridin,,,,,
3430,5048275952,EricX (68/142),0,63.999996,C Elias Pettersson C Jean-Gabriel Pageau D MacKenzie Weegar D Adam Pelech G Kevin Lankinen UTIL Jake DeBrusk W Evander Kane W Simon Holmstrom W Jonathan Drouin,,,,,
3430,5048346209,Birdzofprey15 (3/4),0,63.999996,C Nathan MacKinnon C Barrett Hayton D Sam Malinski D Olen Zellweger G Karel Vejmelka UTIL Daniil But W Martin Necas W Artturi Lehkonen W JJ Peterka,,,,,
3430,5048460012,belowzir0,0,63.999996,C Nathan MacKinnon C Mikael Backlund D Jakob Chychrun D Morgan Rielly G Ilya Sorokin UTIL Elias Pettersson W Lawson Crouse W Anthony Duclair W Nicholas Robertson,,,,,
3439,5048430217,ogi14us (17/20),0,63.9,C Elias Pettersson C Andrew Copp D Cale Makar D Axel Sandin-Pellikka G Dustin Wolf UTIL Jake DeBrusk W Alex DeBrincat W Patrick Kane W Evander Kane,,,,,
3439,5048026713,friscokid66 (1/2),0,63.899998,C Nathan MacKinnon C Justin Sourdif D John Marino D Trevor van Riemsdyk G Logan Thompson UTIL Nick Schmaltz W Alex Ovechkin W JJ Peterka W Victor Olofsson,,,,,
3439,5048159562,H20skiskillet (1/2),0,63.899998,C Nathan MacKinnon C Blake Lizotte D Parker Wotherspoon D Axel Sandin-Pellikka G Scott Wedgewood UTIL Dylan Strome W Martin Necas W Aliaksei Protas W Anthony Beauvillier,,,,,
3442,5048500310,BucNeaR,0,63.800003,C Nathan MacKinnon C Brock Nelson D Josh Manson D Kevin Bahl G Ilya Sorokin UTIL Tony DeAngelo W Martin Necas W Matt Coronato W Victor Olofsson,,,,,
3442,5048145354,aschuite,0,63.8,C Nathan MacKinnon C Jack McBain D Josh Manson D Tony DeAngelo G Ilya Sorokin UTIL Alex DeBrincat W Martin Necas W Anthony Duclair W Justin Brazeau,,,,,
3442,5048264466,tombronzino (2/3),0,63.8,C Mathew Barzal C Andrew Copp D Matthew Schaefer D Sam Malinski G Ilya Sorokin UTIL Evgeni Malkin W Alex DeBrincat W Anders Lee W Anthony Duclair,,,,,
3442,5048483616,ados99 (19/22),0,63.8,C Nathan MacKinnon C Ben Kindel D Moritz Seider D Zeev Buium G Philipp Grubauer UTIL Martin Necas W Artturi Lehkonen W Anthony Mantha W Justin Brazeau,,,,,
3446,5048276016,EricX (132/142),0,63.7,C Mikael Backlund C Morgan Frost D Jacob Trouba D Kevin Bahl G Logan Thompson UTIL Dylan Strome W Ryan Leonard W Connor McMichael W Yegor Sharangovich,,,,,
3446,5048013069,B_Heals152 (134/142),0,63.699997,C Mason McTavish C Mikael Granlund D Jackson LaCombe D Tony DeAngelo G Ilya Sorokin UTIL Connor Zary W Alex DeBrincat W Cutter Gauthier W Beckett Sennecke,,,,,
3446,5048276890,irffir420 (1/2),0,63.699997,C Auston Matthews C Brock Nelson D Ben Chiarot D Brandon Carlo G Samuel Ersson UTIL Nathan MacKinnon W Ross Colton W Linus Karlsson W Nicholas Robertson,,,,,
3449,5047950966,Firedog50 (18/142),0,63.600002,C Nathan MacKinnon C Elias Pettersson D Jacob Trouba D Filip Hronek G Ilya Sorokin UTIL Evander Kane W Martin Necas W Victor Olofsson W Liam Ohgren,,,,,
3449,5048003108,declanf0702,0,63.600002,C Nathan MacKinnon C Auston Matthews D Josh Manson D Troy Stecher G Ilya Sorokin UTIL Nick Schmaltz W Max Domi W Anthony Mantha W Justin Brazeau,,,,,
3449,5048363957,l4feh4cks (2/12),0,63.600002,C Brock Nelson C Teddy Blueger D Cale Makar D Jacob Trouba G Ilya Sorokin UTIL Conor Garland W Cutter Gauthier W Valeri Nichushkin W Victor Olofsson,,,,,
3449,5048502185,BigJohnnyMac (4/6),0,63.600002,C Nathan MacKinnon C Brock Nelson D John Marino D Nate Schmidt G Samuel Ersson UTIL Connor Dewar W Martin Necas W Clayton Keller W Parker Kelly,,,,,
3449,5048326806,bkslast (2/3),0,63.6,C Nathan MacKinnon C Brock Nelson D Adam Pelech D Jake McCabe G Stuart Skinner UTIL Connor McMichael W Martin Necas W Evander Kane W Victor Olofsson,,,,,
3449,5048346934,Scully027 (1/2),0,63.6,C Brock Nelson C Mikael Granlund D Jakob Chychrun D John Carlson G Karel Vejmelka UTIL Victor Olofsson W Ryan Leonard W Connor McMichael W Ethen Frank,,,,,
3449,5048381347,THESCHLAGGER (1/14),0,63.6,C Nathan MacKinnon C Calum Ritchie D Jakob Chychrun D Sam Malinski G Stuart Skinner UTIL Anthony Duclair W Martin Necas W Emil Heineman W Victor Olofsson,,,,,
3449,5048445624,updownxyxy (1/4),0,63.6,C Brock Nelson C Mathew Barzal D Ryan Pulock D Kevin Bahl G Ilya Sorokin UTIL Nick Schmaltz W Tom Wilson W Valeri Nichushkin W Ross Colton,,,,,
3449,5048448363,WaynesBrain71,0,63.6,C Nathan MacKinnon C Elias Pettersson D Ben Chiarot D Jake McCabe G Scott Wedgewood UTIL Tommy Novak W Martin Necas W Anders Lee W James van Riemsdyk,,,,,
3458,5048490164,pete0six (1/5),0,63.500004,C Nathan MacKinnon C Shane Wright D Oliver Ekman-Larsson D Drew Helleson G Philipp Grubauer UTIL Cale Makar W Martin Necas W Jaden Schwartz W Victor Olofsson,,,,,
3458,5048210165,BJLTNYK (92/142),0,63.5,C Nathan MacKinnon C Jean-Gabriel Pageau D Cale Makar D Sam Malinski G John Gibson UTIL Tom Wilson W Simon Holmstrom W Victor Olofsson W Jonathan Drouin,,,,,
3458,5048335860,MillionDollarPoker (58/60),0,63.5,C Nathan MacKinnon C Calum Ritchie D Jakob Chychrun D Matthew Schaefer G Stuart Skinner UTIL Anthony Duclair W JJ Peterka W Emil Heineman W Victor Olofsson,,,,,
3458,5048388105,mikesprague,0,63.5,C Nathan MacKinnon C Mikael Backlund D Matthew Schaefer D Jake McCabe G Stuart Skinner UTIL Easton Cowan W Trevor Zegras W Evgeni Malkin W Jordan Eberle,,,,,
3458,5048425680,Tyrronymus (1/2),0,63.5,C Nathan MacKinnon C Jean-Gabriel Pageau D Jakob Chychrun D Sam Malinski G Stuart Skinner UTIL JJ Peterka W Lucas Raymond W Lawson Crouse W Daniil But,,,,,
3458,5048309527,mattsnyder1788 (3/4),0,63.499996,C Brock Nelson C Nick Schmaltz D Morgan Rielly D Oliver Ekman-Larsson G Scott Wedgewood UTIL Eeli Tolvanen W Artturi Lehkonen W Valeri Nichushkin W Matthew Knies,,,,,
3458,5048340602,BD87 (8/10),0,63.499996,C Brock Nelson C Mason McTavish D Moritz Seider D Jackson LaCombe G Philipp Grubauer UTIL Beckett Sennecke W Valeri Nichushkin W Ross Colton W Chris Kreider,,,,,
3458,5048433736,thabigkat,0,63.499996,C Nathan MacKinnon C Nick Schmaltz D Axel Sandin-Pellikka D Kevin Bahl G Logan Thompson UTIL Patrick Kane W Alex DeBrincat W Lawson Crouse W Victor Olofsson,,,,,
3466,5047990152,OneDropKing (102/142),0,63.4,C Mathew Barzal C Noah Cates D Moritz Seider D Emil Andrae G Ilya Sorokin UTIL Matthew Schaefer W Alex DeBrincat W Lucas Raymond W Matvei Michkov,,,,,
3466,5048321398,brit33 (34/65),0,63.4,C Auston Matthews C Nic Dowd D Matthew Schaefer D Ryan Shea G Stuart Skinner UTIL Tom Wilson W Alex Ovechkin W Bobby McMann W Max Domi,,,,,
3466,5048492837,AC1219,0,63.399998,C Nathan MacKinnon C Dylan Strome D Axel Sandin-Pellikka D Kevin Bahl G Ilya Sorokin UTIL Justin Brazeau W Martin Necas W Aliaksei Protas W James van Riemsdyk,,,,,
3469,5048172285,tommienation1 (30/106),0,63.300003,C Sidney Crosby C Nicolas Roy D Jakob Chychrun D Adam Pelech G Stuart Skinner UTIL Tom Wilson W Bryan Rust W Rickard Rakell W Easton Cowan,,,,,
3469,5048493904,Dumpsterfire24 (5/5),0,63.300003,C Brock Nelson C Ben Kindel D Cale Makar D Jakob Chychrun G Stuart Skinner UTIL Tom Wilson W Ross Colton W Anthony Mantha W Victor Olofsson,,,,,
3469,5048254853,LinkSinc (5/10),0,63.3,C Nathan MacKinnon C Elias Pettersson D Tony DeAngelo D Brett Kulak G Ilya Sorokin UTIL Brock Boeser W Rickard Rakell W Anders Lee W Simon Holmstrom,,,,,
3469,5047990095,OneDropKing (45/142),0,63.299995,C Brock Nelson C Chandler Stephenson D Sean Durzi D Brett Kulak G Scott Wedgewood UTIL Sidney Crosby W Bryan Rust W Rickard Rakell W Marco Kasper,,,,,
3469,5047990174,OneDropKing (124/142),0,63.299995,C John Tavares C Jack McBain D Moritz Seider D Morgan Rielly G Karel Vejmelka UTIL James van Riemsdyk W Alex DeBrincat W Lucas Raymond W Matthew Knies,,,,,
3474,5048135214,PickettsPicks (1/3),0,63.200005,C Nathan MacKinnon C Brock Nelson D Josh Manson D Jake McCabe G Ilya Sorokin UTIL Brent Burns W Martin Necas W Victor Olofsson W Ian Moore,,,,,
3474,5048206898,Pantera44,0,63.200005,C Brock Nelson C Jack McBain D Cale Makar D John Marino G Karel Vejmelka UTIL Josh Manson W Martin Necas W Beckett Sennecke W Lawson Crouse,,,,,
3474,5048081248,shift3d23 (15/25),0,63.2,C Nathan MacKinnon C Mathew Barzal D Tony DeAngelo D Zach Whitecloud G Scott Wedgewood UTIL Anthony Duclair W Martin Necas W Anders Lee W Marco Kasper,,,,,
3474,5048312061,bubbamsu (15/24),0,63.2,C Nathan MacKinnon C Barrett Hayton D Moritz Seider D Morgan Rielly G Logan Thompson UTIL Mikael Backlund W Artturi Lehkonen W JJ Peterka W Daniil But,,,,,
3474,5048332512,RankS69420 (2/15),0,63.2,C Nathan MacKinnon C Mathew Barzal D Tony DeAngelo D Filip Hronek G Ilya Sorokin UTIL Anders Lee W Rickard Rakell W Anthony Duclair W Daniil But,,,,,
3474,5047951069,Firedog50 (121/142),0,63.199997,C Nathan MacKinnon C Elias Pettersson D Filip Hronek D Jake McCabe G Dustin Wolf UTIL Jake DeBrusk W Martin Necas W Evander Kane W Conor Garland,,,,,
3474,5048364586,bizzell88 (113/142),0,63.199997,C Dylan Strome C J.T. Compher D Jakob Chychrun D Martin Fehervary G Logan Thompson UTIL Tom Wilson W Alex Ovechkin W Ryan Leonard W Denver Barkey,,,,,
3474,5048484580,bmull1981 (13/15),0,63.199997,C Nathan MacKinnon C Nicolas Roy D Cale Makar D Vince Dunn G Stuart Skinner UTIL Martin Necas W Victor Olofsson W Nicholas Robertson W Easton Cowan,,,,,
3482,5048152992,smk5430 (7/20),0,63.100002,C Nathan MacKinnon C Brock Nelson D Brent Burns D Josh Manson G Logan Thompson UTIL Connor Zary W Valeri Nichushkin W Ross Colton W Nicholas Robertson,,,,,
3482,5048126582,bmull1981 (1/15),0,63.1,C Brock Nelson C Dylan Strome D Matthew Schaefer D Rasmus Sandin G Logan Thompson UTIL Ryan Leonard W Valeri Nichushkin W Connor McMichael W Ross Colton,,,,,
3482,5048206215,HabsFanMTL88,0,63.1,C Nathan MacKinnon C Justin Sourdif D Brent Burns D Morgan Rielly G Samuel Ersson UTIL John Tavares W Connor McMichael W Matthew Knies W Bobby McMann,,,,,
3482,5048413843,mymanpotznpanz (2/4),0,63.1,C Nathan MacKinnon C Brock Nelson D Jacob Trouba D Josh Manson G Stuart Skinner UTIL Nicholas Robertson W Martin Necas W Victor Olofsson W Easton Cowan,,,,,
3482,5048424995,thechek182 (32/70),0,63.1,C Auston Matthews C John Tavares D Matthew Schaefer D Morgan Rielly G Joseph Woll UTIL Anthony Mantha W Valeri Nichushkin W Matthew Knies W Matias Maccelli,,,,,
3482,5048505753,Johnj580,0,63.1,C Nathan MacKinnon C Brock Nelson D Tony DeAngelo D Oliver Ekman-Larsson G Logan Thompson UTIL Yegor Sharangovich W Alex DeBrincat W Connor Zary W Marco Kasper,,,,,
3488,5048364512,bizzell88 (39/142),0,63.000004,C Auston Matthews C John Tavares D John Carlson D Morgan Rielly G Logan Thompson UTIL Connor McMichael W Matthew Knies W Anthony Duclair W Matias Maccelli,,,,,
3488,5048416277,chick34,0,63,C Nathan MacKinnon C Mikael Backlund D Jacob Trouba D Axel Sandin-Pellikka G Philipp Grubauer UTIL Easton Cowan W Alex DeBrincat W Lucas Raymond W Anthony Mantha,,,,,
3488,5048430210,ogi14us (10/20),0,63,C Brock Nelson C Mathew Barzal D Matthew Schaefer D Morgan Rielly G Karel Vejmelka UTIL Valeri Nichushkin W Anders Lee W Ross Colton W Anthony Duclair,,,,,
3488,5048172257,tommienation1 (2/106),0,62.999996,C Auston Matthews C John Tavares D Morgan Rielly D Sam Malinski G Ilya Sorokin UTIL Mathew Barzal W Anders Lee W Anthony Duclair W Matias Maccelli,,,,,
3488,5048515991,adh4andrew (7/10),0,62.999996,C Nathan MacKinnon C Calum Ritchie D Kris Letang D Morgan Rielly G Ilya Sorokin UTIL Ross Colton W Martin Necas W Artturi Lehkonen W Nicholas Robertson,,,,,
3493,5047969876,ArtfulPossum (6/70),0,62.9,C Nazem Kadri C Elias Pettersson D Cale Makar D Jakob Chychrun G Dustin Wolf UTIL Jake DeBrusk W Brock Boeser W Connor Zary W Linus Karlsson,,,,,
3493,5048013039,B_Heals152 (104/142),0,62.9,C Sidney Crosby C Nazem Kadri D Adam Pelech D Kevin Bahl G Ilya Sorokin UTIL Tony DeAngelo W Bryan Rust W Rickard Rakell W Anders Lee,,,,,
3493,5048167388,cantfademe (89/142),0,62.9,C Auston Matthews C John Tavares D Cale Makar D Brett Kulak G Joseph Woll UTIL Joel Farabee W Matthew Knies W Bobby McMann W Matias Maccelli,,,,,
3493,5048195068,dwilliams90,0,62.9,C Nathan MacKinnon C Brock Nelson D John Carlson D Tony DeAngelo G Stuart Skinner UTIL Ben Kindel W Valeri Nichushkin W Anthony Mantha W Justin Brazeau,,,,,
3493,5048315001,salatso22 (1/30),0,62.9,C Nathan MacKinnon C Auston Matthews D Brett Kulak D Jamie Drysdale G Stuart Skinner UTIL Liam Ohgren W Martin Necas W Conor Garland W Victor Olofsson,,,,,
3493,5048464207,KMSPoser,0,62.9,C Nathan MacKinnon C Matty Beniers D Cale Makar D Jakob Chychrun G Scott Wedgewood UTIL Zach Whitecloud W Anthony Mantha W Justin Brazeau W Nicholas Robertson,,,,,
3493,5048493901,Dumpsterfire24 (2/5),0,62.9,C Nathan MacKinnon C John Tavares D Cale Makar D Jamie Drysdale G Stuart Skinner UTIL Justin Brazeau W Patrick Kane W James van Riemsdyk W Victor Olofsson,,,,,
3493,5048162194,wallyg58 (1/2),0,62.899998,C Nazem Kadri C John Tavares D Cale Makar D Oliver Ekman-Larsson G Ilya Sorokin UTIL Simon Holmstrom W Trevor Zegras W Aliaksei Protas W Brock Boeser,,,,,
3493,5048253874,bubbamsu (7/24),0,62.899998,C John Tavares C Mikael Backlund D MacKenzie Weegar D Brent Burns G Ilya Sorokin UTIL Lucas Raymond W Martin Necas W Matt Coronato W Yegor Sharangovich,,,,,
3493,5048269276,riserobb0828 (2/2),0,62.899998,C Nathan MacKinnon C Auston Matthews D Tony DeAngelo D Nick Seeler G Logan Thompson UTIL Taylor Makar W Connor McMichael W Brock Boeser W Ross Colton,,,,,
3493,5048299317,chrismac00 (5/6),0,62.899998,C Brock Nelson C Mathew Barzal D Jakob Chychrun D Kevin Bahl G Logan Thompson UTIL Eeli Tolvanen W Alex DeBrincat W Ross Colton W Victor Olofsson,,,,,
3493,5048386891,Tiki_Secrets,0,62.899998,C Brock Nelson C Andrew Copp D John Carlson D Sam Malinski G Ilya Sorokin UTIL Ethen Frank W Tom Wilson W Rickard Rakell W Eeli Tolvanen,,,,,
3493,5048412995,THE_PHANTOM_1 (20/142),0,62.899998,C Auston Matthews C Jean-Gabriel Pageau D Jakob Chychrun D Tony DeAngelo G Logan Thompson UTIL Matty Beniers W Alex Ovechkin W Simon Holmstrom W Jonathan Drouin,,,,,
3506,5047950950,Firedog50 (2/142),0,62.800003,C Nathan MacKinnon C Elias Pettersson D Josh Manson D Jake McCabe G Ilya Sorokin UTIL Cale Makar W Jake DeBrusk W Victor Olofsson W Linus Karlsson,,,,,
3506,5048404654,Hunter4ever89 (4/4),0,62.800003,C Nathan MacKinnon C Mathew Barzal D Sam Malinski D Zach Whitecloud G Stuart Skinner UTIL Anders Lee W Martin Necas W Anthony Duclair W Victor Olofsson,,,,,
3506,5047980676,gunsmoke_24,0,62.8,C Nathan MacKinnon C Teddy Blueger D Cale Makar D Zach Whitecloud G Kevin Lankinen UTIL Nicholas Robertson W Martin Necas W Artturi Lehkonen W Easton Cowan,,,,,
3506,5048167396,cantfademe (97/142),0,62.8,C Nazem Kadri C Mikael Backlund D Cale Makar D Morgan Rielly G Dustin Wolf UTIL Connor Zary W Dylan Guenther W Matt Coronato W Yegor Sharangovich,,,,,
3506,5048275955,EricX (71/142),0,62.8,C Nathan MacKinnon C Brock Nelson D Cale Makar D Radko Gudas G Karel Vejmelka UTIL Victor Olofsson W Lawson Crouse W Michael Carcone W Daniil But,,,,,
3506,5048439734,Jstar03 (2/2),0,62.8,C Nathan MacKinnon C Calum Ritchie D Cale Makar D Tony DeAngelo G Ilya Sorokin UTIL Jack McBain W Martin Necas W Anthony Duclair W Victor Olofsson,,,,,
3506,5048455080,MoHendy (4/4),0,62.8,C Nathan MacKinnon C Andrew Copp D Jakob Chychrun D Josh Manson G Scott Wedgewood UTIL Tom Wilson W Ross Colton W Victor Olofsson W Marco Kasper,,,,,
3506,5048013061,B_Heals152 (126/142),0,62.799995,C Dylan Larkin C John Tavares D Rasmus Sandin D Declan Chisholm G Logan Thompson UTIL Nathan MacKinnon W Rickard Rakell W Connor McMichael W Marco Kasper,,,,,
3506,5048335834,MillionDollarPoker (32/60),0,62.799995,C Nathan MacKinnon C Auston Matthews D Morgan Rielly D Ian Cole G Logan Thompson UTIL Egor Chinakhov W JJ Peterka W Matthew Knies W Victor Olofsson,,,,,
3515,5047969882,ArtfulPossum (12/70),0,62.7,C Nazem Kadri C Elias Pettersson D Cale Makar D MacKenzie Weegar G Dustin Wolf UTIL Jake DeBrusk W Matt Coronato W Brock Boeser W Linus Karlsson,,,,,
3515,5047994800,trapperg (7/12),0,62.7,C Mathew Barzal C Andrew Copp D Matthew Schaefer D Tony DeAngelo G Ilya Sorokin UTIL Mikhail Sergachev W Rickard Rakell W Evgeni Malkin W Anders Lee,,,,,
3515,5048414027,bazammit,0,62.699997,C Justin Sourdif C Jean-Gabriel Pageau D Cale Makar D Jakob Chychrun G Scott Wedgewood UTIL Jack McBain W Alex DeBrincat W Aliaksei Protas W Daniil But,,,,,
3515,5048458565,FantasyMonster40 (2/2),0,62.699997,C Auston Matthews C Brock Nelson D Brett Kulak D Axel Sandin-Pellikka G Logan Thompson UTIL Rickard Rakell W Tom Wilson W Ross Colton W Victor Olofsson,,,,,
3519,5048013031,B_Heals152 (96/142),0,62.600002,C Auston Matthews C John Tavares D Brandon Montour D Morgan Rielly G Scott Wedgewood UTIL Nazem Kadri W Bobby McMann W Matias Maccelli W Max Domi,,,,,
3519,5048013056,B_Heals152 (121/142),0,62.600002,C Dylan Strome C Mikael Backlund D Jakob Chychrun D Travis Sanheim G Logan Thompson UTIL Alex Ovechkin W Tom Wilson W Joel Farabee W Connor Zary,,,,,
3519,5048136126,Rhino9636,0,62.6,C Andrew Copp C Ben Kindel D Cale Makar D Matt Roy G John Gibson UTIL Justin Brazeau W Alex DeBrincat W Martin Necas W Patrick Kane,,,,,
3519,5048445626,updownxyxy (3/4),0,62.6,C Mathew Barzal C John Tavares D Ryan Pulock D Kevin Bahl G Ilya Sorokin UTIL Nick Schmaltz W Tom Wilson W Artturi Lehkonen W Matthew Knies,,,,,
3519,5048154699,PresidentLeach (39/50),0,62.599995,C Nathan MacKinnon C Calum Ritchie D Cale Makar D Nick Seeler G Scott Wedgewood UTIL Matvei Michkov W Martin Necas W Victor Olofsson W Denver Barkey,,,,,
3519,5048162503,maeve17,0,62.599995,C Dylan Larkin C J.T. Compher D Sean Durzi D Oliver Ekman-Larsson G Karel Vejmelka UTIL Cale Makar W Lucas Raymond W Matthew Knies W Bobby McMann,,,,,
3525,5048354959,monds6 (1/3),0,62.5,C Nathan MacKinnon C Andrew Copp D John Marino D Jake McCabe G Philipp Grubauer UTIL Victor Olofsson W Alex DeBrincat W Martin Necas W James van Riemsdyk,,,,,
3525,5048390178,esksdonk,0,62.5,C Nathan MacKinnon C Brock Nelson D Brent Burns D Sam Malinski G Stuart Skinner UTIL Nic Dowd W Valeri Nichushkin W Ethen Frank W Max Domi,,,,,
3525,5048381183,jteneyck1990 (1/20),0,62.499996,C Nathan MacKinnon C Brock Nelson D MacKenzie Weegar D Brett Kulak G Scott Wedgewood UTIL Eeli Tolvanen W Ross Colton W Yegor Sharangovich W Victor Olofsson,,,,,
3525,5048453873,swimfisher13 (23/35),0,62.499996,C Dylan Strome C John Tavares D Jakob Chychrun D Pavel Mintyukov G Logan Thompson UTIL Ryan Leonard W Alex Ovechkin W Chris Kreider W Ryan Strome,,,,,
3529,5048275888,EricX (4/142),0,62.400005,C Nathan MacKinnon C Brock Nelson D Morgan Rielly D Ryan Graves G Scott Wedgewood UTIL Valeri Nichushkin W Bobby McMann W Ross Colton W Max Domi,,,,,
3529,5048201722,giantsquid (120/142),0,62.4,C Nathan MacKinnon C Mikael Backlund D Cale Makar D Jamie Drysdale G Dustin Wolf UTIL Elias Pettersson W Yegor Sharangovich W Connor Zary W Victor Olofsson,,,,,
3529,5048240692,6ritual9,0,62.4,C Nathan MacKinnon C Brock Nelson D Josh Manson D Brett Kulak G Ilya Sorokin UTIL Matvei Gridin W Tom Wilson W Jake DeBrusk W Ross Colton,,,,,
3529,5048384027,THESCHLAGGER (3/14),0,62.4,C Nathan MacKinnon C Mathew Barzal D Matthew Schaefer D Pavel Mintyukov G Stuart Skinner UTIL Calum Ritchie W Martin Necas W Anthony Duclair W Victor Olofsson,,,,,
3529,5048531525,tical1994 (52/63),0,62.4,C Nathan MacKinnon C Mikael Backlund D Ben Chiarot D Jake McCabe G Ilya Sorokin UTIL Matt Coronato W Martin Necas W Artturi Lehkonen W Yegor Sharangovich,,,,,
3529,5048317327,uncgirl71,0,62.399998,C Auston Matthews C Brock Nelson D Mikhail Sergachev D Ian Cole G Karel Vejmelka UTIL Valeri Nichushkin W Bobby McMann W Ross Colton W Max Domi,,,,,
3529,5048483614,ados99 (17/22),0,62.399998,C Nathan MacKinnon C Ben Kindel D Mikhail Sergachev D Zeev Buium G Joseph Woll UTIL Martin Necas W Artturi Lehkonen W Anthony Mantha W Justin Brazeau,,,,,
3536,5048287371,PedroMartinez911,0,62.300003,C Brock Nelson C Andrew Copp D Jakob Chychrun D Tony DeAngelo G Logan Thompson UTIL Jacob Trouba W Alex DeBrincat W Ethen Frank W Anthony Duclair,,,,,
3536,5048085602,benchpointdynasty,0,62.3,C John Tavares C Calum Ritchie D Jakob Chychrun D John Carlson G Scott Wedgewood UTIL Ryan Leonard W Alex Ovechkin W Connor McMichael W Matvei Gridin,,,,,
3536,5048143090,craftylefty (43/53),0,62.3,C Nathan MacKinnon C John Tavares D Morgan Rielly D Filip Hronek G Ilya Sorokin UTIL Mathew Barzal W Anders Lee W Anthony Duclair W Connor Zary,,,,,
3536,5048319847,ados99 (4/22),0,62.3,C Nathan MacKinnon C Nazem Kadri D Adam Larsson D Zeev Buium G John Gibson UTIL Martin Necas W Artturi Lehkonen W Jonathan Huberdeau W Matvei Gridin,,,,,
3536,5048358072,easton136,0,62.3,C Auston Matthews C Nick Schmaltz D Matthew Schaefer D Oliver Ekman-Larsson G Karel Vejmelka UTIL Anthony Duclair W Anders Lee W Bobby McMann W Lawson Crouse,,,,,
3536,5048395831,burstinwitflavor (6/10),0,62.3,C Brock Nelson C John Tavares D Sean Durzi D Morgan Rielly G Logan Thompson UTIL Matias Maccelli W Dylan Guenther W Valeri Nichushkin W Ross Colton,,,,,
3536,5048497760,jusnit (18/40),0,62.3,C Morgan Frost C Calum Ritchie D Jakob Chychrun D John Carlson G Logan Thompson UTIL Mikael Backlund W Alex Ovechkin W Tom Wilson W Yegor Sharangovich,,,,,
3536,5048335849,MillionDollarPoker (47/60),0,62.299995,C Nathan MacKinnon C Teddy Blueger D Jakob Chychrun D Ian Cole G Stuart Skinner UTIL Bryan Rust W Lucas Raymond W James van Riemsdyk W Victor Olofsson,,,,,
3544,5047995614,kregs525 (4/18),0,62.2,C Nathan MacKinnon C J.T. Compher D Brent Burns D Sam Malinski G Ilya Sorokin UTIL Nate Schmidt W Alex DeBrincat W Patrick Kane W Ross Colton,,,,,
3544,5048093667,Lloydy36x2 (2/2),0,62.2,C Nathan MacKinnon C Noah Cates D Ryan Pulock D Travis Sanheim G Logan Thompson UTIL Artturi Lehkonen W Martin Necas W Matvei Michkov W Bobby Brink,,,,,
3544,5048172289,tommienation1 (34/106),0,62.2,C Nathan MacKinnon C Calum Ritchie D Tony DeAngelo D Filip Hronek G Ilya Sorokin UTIL Mathew Barzal W Martin Necas W Emil Heineman W Victor Olofsson,,,,,
3544,5048427289,texanswreck713 (2/2),0,62.2,C Nathan MacKinnon C Mason McTavish D John Marino D Nate Schmidt G John Gibson UTIL Eeli Tolvanen W Martin Necas W Artturi Lehkonen W Anthony Duclair,,,,,
3544,5048484204,dartshub (1/2),0,62.2,C Nathan MacKinnon C Calum Ritchie D Brett Kulak D Tyler Myers G Scott Wedgewood UTIL J.T. Compher W Martin Necas W Bryan Rust W Artturi Lehkonen,,,,,
3544,5047950971,Firedog50 (23/142),0,62.199997,C Nathan MacKinnon C Brock Nelson D Cale Makar D Kevin Bahl G Scott Wedgewood UTIL Ross Colton W Victor Olofsson W Nicholas Robertson W Easton Cowan,,,,,
